country,_year,population,pop_lower,pop_higher,pop_pred,gdp_current_usd,gdp_lower,gdp_higher,gdp_pred,total_cancer_cases,cancer_case_lower,cancer_case_higher,cancer_case_pred,total_cancer_deaths,total_cancer_deaths_err_low,total_cancer_deaths_err_high,total_cancer_deaths_pred,total_obesity_numbers,total_obesity_numbers_low,total_obesity_numbers_high,total_obesity_numbers_pred,birth_rate,birth_rate_low,birth_rate_high,birth_rate_pred,death_rate,death_rate_low,death_rate_high,death_rate_pred,life_expectency,life_expectency_low,life_expectency_high,life_expectency_pred,dtp_immunisation,dtp_immunisation_low,dtp_immunisation_high,dtp_immunisation_pred,measles_immunisation,measles_immunisation_low,measles_immunisation_high,measles_immunisation_pred,land_area_ha,land_area_ha_low,land_area_ha_high,land_area_ha_pred,agri_land_pct,agri_land_pct_low,agri_land_pct_high,agri_land_pct_pred,forest_area_pct,forest_area_pct_low,forest_area_pct_high,forest_area_pct_pred,cereal_yield_kg_ha,cereal_yield_kg_ha_low,cereal_yield_kg_ha_high,cereal_yield_kg_ha_pred,cash_crop_yield_kg_ha,cash_crop_yield_kg_ha_low,cash_crop_yield_kg_ha_high,cash_crop_yield_kg_ha_pred,employment_agri_pct,employment_agri_pct_low,employment_agri_pct_high,employment_agri_pct_pred,livestock_production_100_index,livestock_production_100_index_low,livestock_production_100_index_high,livestock_production_100_index_pred,atm_per_100000,atm_per_100000_low,atm_per_100000_high,atm_per_100000_pred,borrowers_from_banks,broad_money_growth_pct,broad_money_growth_pct_low,broad_money_growth_pct_high,broad_money_growth_pct_pred,listed_domestic_companies,listed_domestic_companies_low,listed_domestic_companies_high,listed_domestic_companies_pred,foreign_investment_gdp,foreign_investment_gdp_low,foreign_investment_gdp_high,foreign_investment_gdp_pred,inflation_pct,inflation_pct_low,inflation_pct_high,inflation_pct_pred,stocks_traded_pct_gdp,stocks_traded_pct_gdp_low,stocks_traded_pct_gdp_high,stocks_traded_pct_gdp_pred,total_reserves,total_reserves_low,total_reserves_high,total_reserves_pred,pm2_5_air_pollution,pm2_5_air_pollution_low,pm2_5_air_pollution_high,pm2_5_air_pollution_pred,access_to_electricity_pct,access_to_electricity_pct_low,access_to_electricity_pct_high,access_to_electricity_pct_pred,renewable_electricity_pct,renewable_electricity_pct_low,renewable_electricity_pct_high,renewable_electricity_pct_pred,urban_population_pct,urban_population_pct_low,urban_population_pct_high,urban_population_pct_pred,electricity_consumption_kwh,electricity_consumption_kwh_low,electricity_consumption_kwh_high,electricity_consumption_kwh_pred
Brunei,1/01/2028,0,473875.7062,482098.0602,478068.366,,13299835665,19499677400,16397596003,,11479.2883,11951.90679,11712.29595,,573.4265173,600.1914429,586.9279035,0,80171.78078,82943.08476,81493.42929,0,5856.312497,6224.789304,6032.78432,0,2272.402296,2431.81111,2346.123714,0,77.25697908,78.18347533,77.75970077,0,493810.569,594333.9009,544140.5922,0,487163.4302,596961.0362,542130.1802,0,521853.4217,536227.9986,528993.301,0,13450.84112,17341.52942,15391.06471,0,363993.6499,385291.7983,374506.9338,0,427.8481172,1989.287014,1221.616925,0,86.37870183,391.4257274,244.3253437,0,0.041504587,0.739556587,0.391727555,0,240.1074147,268.6853568,254.3189463,0,40.84034428,96.73396487,67.61915941,0,0,-1.07866385,15.89470199,7.524079594,0,-2.55E-09,2.67E-09,0,0,220703647.5,755134744.3,485612385.3,0,-83757855.48,163298610.1,44848403.08,0,-2.68E-09,2.63E-09,0,0,1314322068,3607748071,2443950036,0,4.737550305,5.212653572,4.968030602,0,99.99364183,100.0089812,100.0014584,0,0.016659065,0.050414655,0.033278658,0,62.12122773,89.53053418,74.9273299,0,11716.2479,12707.84127,12178.7069
Brunei,1/01/2029,0,478113.4878,488036.6375,483050.6155,,13202441292,19296237959,16296723786,,11625.00371,12183.62758,11911.47955,,587.489658,617.655632,602.3507231,0,82160.16641,85271.18705,83733.19748,0,5779.296326,6183.033801,5981.330177,0,2303.977933,2494.096522,2395.521444,0,77.31631877,78.36093312,77.85904212,0,503036.5818,608155.4086,554445.4192,0,497271.1566,606226.3626,554016.0806,0,523865.5084,538245.2138,531380.0727,0,14093.61188,18076.11452,15946.80178,0,365151.0252,387239.8647,375674.0732,0,503.1952716,2002.695304,1267.081285,0,95.31851258,391.1073385,253.418274,0,0.101669995,0.768353402,0.422262688,0,247.8074213,274.6735375,261.8285195,0,44.15625942,100.96655,71.55250368,0,0,-5.329817547,11.36038531,2.927015567,0,-2.81E-09,3.04E-09,0,0,268157370.2,795204513.2,524861374.2,0,-59672495.79,183436757.7,64689933.95,0,-2.95E-09,2.92E-09,0,0,1459109456,3641662655,2583472225,0,4.578621559,5.065444521,4.822570942,0,99.99224587,100.0108882,100.0013518,0,0.014426098,0.048007979,0.031025506,0,67.15546137,93.38213646,79.76373846,0,11874.96064,12883.52864,12349.86428
Brunei,1/01/2030,0,482238.5507,493743.5653,487990.9075,,13473301682,19740880855,16655084020,,11772.93046,12381.35073,12087.93388,,599.8771853,631.0852223,615.8368549,0,84026.16258,87426.88632,85750.92888,0,5702.175421,6164.856575,5928.819444,0,2338.055021,2562.319165,2444.503236,0,77.39742124,78.63787005,78.03353703,0,506977.3446,609870.9129,559048.9913,0,500491.184,616097.0943,559144.0805,0,524259.5302,538629.4289,531614.5363,0,13952.19715,17888.00795,16000.18761,0,365130.1968,386959.0338,375568.7296,0,446.6389427,2003.804917,1253.371343,0,94.45263733,404.9137765,250.6763824,0,0.045331632,0.717106797,0.375926621,0,255.1815424,283.409583,269.0062291,0,44.89695704,100.743879,72.00109921,0,0,-4.309759165,13.33298616,4.344293534,0,-3.49E-09,3.63E-09,0,0,260729189.8,799765432.7,525366740.9,0,-61875976.78,165022628.8,56321106.4,0,-3.59E-09,3.60E-09,0,0,1475415177,3724367190,2611988190,0,4.447452456,4.971396563,4.712940715,0,99.99087503,100.012867,100.0014073,0,0.016483939,0.049956316,0.032593634,0,67.62166549,91.36942897,79.3439398,0,11976.15201,13074.86657,12501.84896
Canada,1/01/1960,17909009,17831657.71,17980205.02,17908420.57,40461721693,-2.64E+11,64039283219,-1.01E+11,48812.12794,44115.46993,50621.73509,47253.99476,2204.226316,1113.270451,2434.012885,1761.747879,466969.5188,267777.5157,490516.6989,369276.5519,478170.5403,400929.1712,464801.0798,432785.4733,139690.2702,135927.612,143444.4995,139616.6061,71.13317073,70.83943401,71.38431714,71.10306134,0,-13789641.84,592696.8521,-6401243.142,0,-14318073.91,1052599.814,-6312395.055,818415900,860423201.3,882175196.8,871178884.8,62842500,67295166,70605545.5,68982078.97,325944599.8,349272952,365878914.1,357528822.1,886.5,1058.786985,1732.071458,1388.708378,177.3,211.0637451,344.9652273,277.7418541,4.244676998,4.238651355,4.742481465,4.492637878,46.1241,43.39484258,49.45944724,46.40857009,0,-149.651801,14.91004165,-66.42328487,0,7.624286599,-12.33987136,28.59039103,7.874105102,0,-1240.966163,563.6294574,-354.6956184,0,-32656509695,12566668615,-9919794606,549751653.4,-7687416237,18314915455,4794655371,0,-42.92053014,3.484615292,-20.04496943,2012986400,-28904449352,5554979993,-12064425504,8.201222066,7.970929526,8.398672373,8.188400614,99.61074009,99.61046094,99.61100769,99.61072927,2.644306143,-13.3452951,1.57114922,-6.035630275,69.061,59.07571266,85.52140234,72.07249868,5630.629813,4755.691014,5478.347927,5120.826976
Canada,1/01/1961,18271000,18174279.08,18333711.28,18253340.74,40934952064,-2.60E+11,69800989250,-85637338113,54235.69771,50894.31602,57058.41859,53842.02061,2449.140352,1570.380056,2903.221844,2228.049742,518855.0209,369665.506,572870.7508,473241.666,475046,395841.1103,457394.1569,426748.194,140686.7,137538.7516,144895.0263,141346.7289,71.34609756,70.92989646,71.46722766,71.1908277,0,-13561698.44,1577527.069,-6171247.87,0,-13573213.09,2109173.085,-5934628.399,909351000,872836063,894786977.5,883796217.2,69825000,67615147.36,70959543.99,69207480.45,362160666.4,350469220.7,367498259.4,358839365.5,985,1148.469909,1763.89937,1455.725338,197,229.5903467,357.5917564,291.1452724,4.287552523,4.321301949,4.853066807,4.605097916,46.59,43.93159054,49.91162455,47.03346135,0,-133.8033458,36.40260735,-52.49110875,0,8.471429554,-3.437554701,37.10547797,16.60873254,0,-1092.707989,670.8292451,-197.5696932,0,-33313873990,11694771214,-11251983854,417031683.2,-7135737223,16971831746,5635519868,0,-37.76008475,9.374603828,-14.65002079,2296085100,-25376773865,9005563670,-7877221371,8.20204227,7.979810808,8.410075429,8.193639394,99.62070216,99.62038492,99.62093312,99.6206419,2.938117936,-11.04658514,3.370085729,-3.974581286,69.668,64.63647619,90.53728836,76.71599088,5605.111926,5149.798316,5841.328604,5471.37145
Canada,1/01/1962,18614000,18537308.59,18698772.94,18619367.96,42227447632,-2.25E+11,1.02E+11,-64520439136,60261.88635,58261.65625,64380.89102,61331.38487,2721.267057,1991.817526,3320.030288,2655.663277,576505.5788,455692.2449,673049.4919,558455.9834,469072.8,389985.2221,452545.2349,423059.9802,143327.8,139994.6171,147273.1977,143682.5856,71.36707317,71.11693515,71.63518752,71.37770194,0,-12833457.57,2261424.65,-5279669.684,0,-13406378.65,3069699.126,-5104085.646,909351000,881314590.6,902745636.1,892678798.5,69953000,67515388.37,70834124.83,69208645.54,362196886.2,350350941.2,367294573.6,358894657.6,1595.4,1202.506486,1862.898163,1526.615136,319.08,240.6419763,369.553133,305.323239,4.763947248,4.277626572,4.828018889,4.550193121,46.41,44.43325685,50.49062293,47.41544187,0,-134.221137,31.75256806,-52.03500298,0,2.852614897,-8.79304506,33.72737054,12.16362312,0,-1066.086961,765.9397994,-140.3448897,0,-30941927287,15850974250,-8556047805,448274390.9,-6019116071,19246794792,6422257805,0,-39.36842153,8.828720088,-13.79088361,2561922010,-24666412449,10640046118,-7205253851,8.202862556,7.988595521,8.408187262,8.202071017,99.63066522,99.63042818,99.63096441,99.63068936,3.264575485,-10.26841957,4.731733771,-2.471055041,70.494,63.38697441,88.98747774,76.02047136,5791.12496,5403.747397,6123.879601,5773.276062
Canada,1/01/1963,18964000,18902337.58,19059597.82,18977812.9,45029988561,-2.07E+11,1.21E+11,-41557187230,66957.6515,64969.11193,71359.95351,68093.40636,3023.630064,2458.749283,3662.053421,3067.880304,640561.7542,538171.2803,750958.0377,647039.8921,466514.4,387826.4155,451092.0546,420385.2471,147919.2,141499.7357,149362.1266,145457.4273,71.38073171,71.29575143,71.84390993,71.56554889,0,-11530254.88,3286133.069,-4345638.299,0,-11678292.85,3988500.715,-4213113.437,909351000,889201787.1,911277507.7,900116364.7,70081000,67365250.48,70698415.92,69055288.1,362233109.4,349174043.7,366785561.8,358034632.6,1838.9,1233.854216,1873.52635,1552.102988,367.78,241.4088857,378.1905845,310.4207891,4.287552523,4.185132388,4.711241866,4.458638135,46.91,45.27658411,51.0171227,48.12706045,0,-139.8985954,36.70570915,-51.45489656,0,11.61787365,-12.22327716,29.78569245,9.307311236,0,-1035.196266,801.0770124,-102.6367035,0,-31319046734,15073614453,-6844422649,733156326.6,-6340243924,19273297908,6662930200,0,-37.28904895,11.54146029,-13.29609047,2615182920,-23819691629,10346347551,-6987440123,8.203682925,7.997405519,8.414224102,8.201088734,99.64062929,99.640396,99.64093455,99.64067789,3.627306094,-8.084008862,6.673160602,-0.791775181,71.307,61.39530983,87.30816615,74.52647348,5966.04092,5822.623725,6532.014745,6175.259494
Canada,1/01/1964,19325000,19247507.21,19411664.08,19327472.04,49377522897,-1.81E+11,1.31E+11,-16749244359,74397.39056,71018.79094,77415.12571,74261.40883,3359.58896,2842.811727,4129.491014,3465.017126,711735.2825,632463.6765,848388.3144,739017.8889,452205,388074.3855,451154.6712,418722.752,144937.5,142505.8002,150409.2711,146672.0218,71.77634146,71.47861551,72.02043946,71.75201865,0,-10387070.11,3584625.066,-3369379.548,0,-10849349.96,4486552.511,-3261876.353,909351000,895895098.1,917894766.3,906105081.5,70208000,67038451.06,70434604.55,68747381.09,362269336.4,348514212,365137118.6,356259310.3,1527.2,1202.197636,1855.025384,1532.196263,305.44,237.6331882,372.3801029,306.4393962,4.330861134,4.064582151,4.586739679,4.330504926,48.91,46.22808674,52.15715029,49.16915361,0,-130.5179663,35.94601322,-50.74672165,0,9.939260077,-12.95468711,27.78702284,8.043340414,0,-938.3032416,863.287251,-84.41203524,0,-27555380739,18106365736,-6118105872,944169688.5,-6288349224,19327259661,6357695498,0,-35.37015321,10.29883949,-13.16419377,2893026720,-24835169724,10033910580,-7222614688,8.204503375,7.977009224,8.391812318,8.190671998,99.65059435,99.6503471,99.65090196,99.65061058,4.030340105,-5.870077838,8.395452555,1.063384882,72.107,59.34078993,84.87771791,72.23581023,6468.926261,6305.390344,7042.338091,6677.323642
Canada,1/01/1965,19678000,19595310.19,19747573.79,19672392.2,54515179581,-1.60E+11,1.58E+11,-1032877504,82663.76728,79551.98947,85584.53526,82493.72328,3732.876622,3274.913109,4621.740929,3931.408762,790816.9805,737835.376,943645.2129,843012.6493,419141.4,380417.7629,447068.5874,412685.4727,149552.8,144520.7997,152166.1072,148402.1446,71.87219512,71.56035358,72.11575325,71.83978501,0,-10920035.82,4588414.041,-3139384.276,0,-10737570.18,4511479.385,-2884109.698,909351000,899424059.1,920391219,910030686.8,70337000,67273820.41,70631737.49,68972757.61,362305567,349303601.7,365985093.7,357569440.9,1730.4,1275.178541,1915.814765,1599.213224,346.08,258.7021677,387.733526,319.8428144,4.812067927,4.185043682,4.708316504,4.442964964,52.26,46.72316432,52.88853848,49.79404487,0,-119.5887402,38.81445028,-36.81454554,0,10.27122049,-2.935913755,38.75655251,16.77796785,0,-831.235969,1001.917963,72.71388997,0,-30865494033,14586116952,-7450272101,1271652262,-5227591573,20440789442,7198559996,0,-32.21632727,17.55779172,-7.769245127,3040845600,-20385871482,15651398116,-3035410355,8.205323907,7.986115677,8.427013372,8.195910777,99.6605604,99.66023499,99.66076079,99.66050289,4.478155672,-4.559315218,10.76837695,3.12443387,72.892,64.86745843,90.56697562,76.87930243,6909.89938,6675.117306,7428.600072,7027.868116
Canada,1/01/1966,20048000,19956587.53,20121549.17,20038419.42,61088384037,-1.40E+11,1.76E+11,20084021542,91848.63031,88382.80711,94663.78906,91622.88354,4147.640691,3670.258694,4984.573205,4359.111826,878685.5339,815667.8041,1026176.157,928256.5319,386926.4,379252.3404,440975.9596,408997.2588,150360,146729.0476,154665.1084,150738.0013,72.00439024,71.76047175,72.30081704,72.02665925,0,-10166891.86,4974594.716,-2247806.089,0,-9961579.811,6264265.126,-2053566.944,909351000,899932960.8,921666757,910245288.9,70464000,67293907.97,70807804.52,68973897.81,362341801.2,349365257,366449814.6,357624321.3,1972.7,1344.193745,1981.917919,1670.103021,394.54,268.0838673,400.0321534,334.020781,4.330861134,4.121771298,4.657722309,4.388060169,51.93,47.38517476,53.297352,50.17602539,0,-119.5929808,47.15061272,-36.35843977,0,28.7542701,-7.386879449,31.9424874,12.33285843,0,-792.6120813,994.7246399,129.9386935,0,-27758905985,18684795529,-4754313096,2330924465,-4802850511,21195137714,7985297933,0,-31.74689853,16.07082719,-6.910107955,2707536060,-20283160666,13984202602,-2363442637,8.206144522,7.983727174,8.436539968,8.2043424,99.67052745,99.6702629,99.67081317,99.67053008,4.975728524,-2.332587434,11.87064231,4.627960114,73.642,62.64383241,89.39301504,76.18378291,7359.088188,6971.275364,7670.305857,7329.772728
Canada,1/01/1967,20412000,20318006.05,20473263.92,20396864.35,65668655501,-1.13E+11,2.09E+11,43047273520,102054.0337,99389.23474,105730.4233,102651.2317,4608.489656,4121.524239,5404.77836,4771.842448,976317.2599,916475.5793,1124283.668,1027996.042,371498.4,373035.9725,437363.2361,406322.5258,151048.8,148852.2362,156562.3577,152512.843,72.20780488,71.94686038,72.48385864,72.21450621,0,-8829127.325,6628222.302,-1313774.705,0,-8745720.314,6763619.498,-1162594.735,909351000,898001238.3,920294541.8,909007253.2,70104000,67154462.23,70423185.54,68820351.96,362378039,348211420,366009599.6,356760032.2,1519,1384.155208,1989.979945,1695.590873,303.8,271.5848388,405.4349207,339.1183311,4.374607206,4.034765216,4.547144093,4.296505183,52.08,47.90344961,53.75845503,50.88764397,0,-117.7966223,45.3519822,-35.77833334,0,14.65261073,-11.47057147,29.00413934,9.476546548,0,-755.007581,1088.288768,167.6468797,0,-25157989765,19417032269,-3042687936,2350906521,-4154096754,21001092644,8225970328,0,-29.48897119,19.10132177,-6.415314816,2722684400,-20336868669,15097802444,-2145628793,8.206965218,7.986836122,8.409590236,8.203360117,99.6804955,99.68026959,99.68081511,99.68053499,5.528587249,-1.011424839,13.70547151,6.307239973,74.155,62.84906898,87.43418009,74.68978503,7630.168528,7381.979581,8122.300226,7731.765158
Canada,1/01/1968,20744000,20667935.05,20822207.36,20746523.49,71829810520,-83707833009,2.28E+11,67855216462,113393.3708,110102.697,116332.5178,113085.5609,5120.544063,4550.528221,5797.225099,5169.492863,1084796.955,1025122.703,1229076.165,1131129.64,365094.4,371142.9673,435675.6061,404660.0307,153505.6,149823.7765,157579.5189,153727.4375,72.35341463,72.12418074,72.68117358,72.40097598,0,-7246755.158,7189707.347,-337515.953,0,-7823064.597,7897669.977,-211357.6526,909351000,895470711,916587769.9,906320368.1,69743000,66907109.04,70241057.09,68512256.53,362414280.3,346342905.7,363292292.4,354980445.8,1734.5,1320.241106,1984.000385,1675.684148,346.9,265.9392233,396.5210025,335.1369382,3.937146486,3.914117209,4.410740082,4.168371974,53.4,49.13764558,54.84724529,51.92973713,0,-118.7069449,43.26820867,-35.07015844,0,14.10058624,-13.60937722,28.11133999,8.212575726,0,-596.2700583,1060.407309,185.871548,0,-27146766690,20964432175,-2316371155,2912913975,-4565202134,20897004413,7920735626,0,-30.41957516,18.49211619,-6.283418119,3215954000,-19557058264,15026195060,-2380803241,8.207785997,7.960405655,8.396545318,8.192943381,99.69046455,99.69020657,99.69074853,99.69048406,6.142874721,0.755697194,16.14619417,8.162400036,74.662,59.08320669,85.03336475,72.39912177,8030.418434,7887.108376,8597.90561,8233.838304
Canada,1/01/1969,21028000,21011354.81,21170590.57,21091443.66,79148411662,-77023233891,2.50E+11,83571583445,125992.6342,122378.6946,128616.0444,125624.746,5689.493403,4985.8257,6302.006597,5637.414541,1205329.951,1173710.35,1385081.624,1280653.799,370092.8,364895.0505,429678.8905,398622.7514,153504.4,151786.5133,158936.8211,155457.5603,72.50146341,72.20235394,72.75020801,72.48877778,0,-7590864.944,7292081.628,-107520.6809,0,-8220934.052,7985642.051,166409.0027,909351000,899327683.8,920059700.4,910214310.9,69382000,66985615.9,70371914.18,68737444.62,362450525.4,347776075.1,364084826.4,356285329.7,1959.2,1394.987983,2072.931319,1742.701109,391.84,280.069169,412.3153835,348.5403564,3.976915642,4.01663837,4.561754479,4.280832011,52.69,49.53553624,55.43354169,52.55462839,0,-101.5954703,59.90340287,-21.13798233,0,8.464034613,-3.07236358,39.25654265,16.94720317,0,-553.2826349,1277.396955,342.9974732,0,-26682490359,18817373876,-3648537382,3610401418,-3907054200,21844038876,8761600124,0,-24.19141441,22.63814648,-0.888469476,3111279600,-15858354647,19913378541,1806401155,8.208606858,7.978005392,8.400521343,8.19818216,99.70043459,99.70015524,99.70067889,99.70042981,6.825416357,3.283869039,18.05724899,10.22344902,75.161,63.63890121,89.42876606,77.04261397,8532.908503,8237.970365,8971.937554,8584.391801
Canada,1/01/1970,21324000,21377710.32,21537880.09,21457507.86,87896095320,-56591004667,2.67E+11,1.05E+11,139991.8158,137643.8264,143847.4903,140714.4194,6321.659337,5734.207553,7024.158569,6340.560922,1339255.501,1296698.087,1502239.1,1411396.316,371037.6,362427.921,426139.9099,394935.0093,155665.2,153704.9762,161727.8466,157793.417,72.7004878,72.39852903,72.94934932,72.67568737,0,-6424571.898,8317945.455,784057.5056,0,-7325253.156,9176340.835,996951.7562,909351000,900037172,921371316.6,910392378.8,69021000,67085100.94,70420664.6,68738391.8,362486774.1,347756267.7,364844640.3,356333253.2,2110.8,1484.025925,2150.303357,1813.590906,422.16,297.0290894,428.8513918,362.718323,4.418795158,3.962880686,4.476831691,4.225927216,54.53,49.99966441,55.8318964,52.9366089,0,-102.9017685,59.5604763,-20.68187656,0,9.715781601,-7.828492946,33.19624111,12.50209375,0,-428.0467865,1353.146933,400.2222767,1827117680,-25044863557,22361620310,-952578371.9,2941038344,-2744780837,22349728285,9548338062,0,-22.7553912,24.77872598,-0.029332305,4732515670,-13995141048,20739258230,2478369092,8.2094278,7.989142877,8.421064658,8.206613784,99.71040563,99.71007326,99.71060213,99.71033727,7.583795952,4.333033884,19.09303149,11.72697527,75.654,62.99644264,89.40101175,76.34709445,8962.202213,8530.774707,9248.454473,8886.305411
Canada,1/01/1971,21962032,21733208,21893690.84,21815989.76,99271961775,-33490199849,2.81E+11,1.28E+11,155546.4619,151842.6668,158244.7923,155073.9163,7024.06593,6374.941545,7663.738816,7028.310792,1488061.667,1436190.724,1656617.744,1545508.424,368962.1376,360611.2425,425582.8867,392260.748,160322.8336,155706.3871,163377.2631,159568.2587,73.02926829,72.59402039,73.11755695,72.86356967,0,-5529195.543,8692386.947,1718088.89,0,-5644564.168,9348142.639,1887923.965,909351000,897690745.3,919389275.7,909127452.5,68661000,66961940.43,70337807.64,68584816.47,362523026.4,346459867.9,364088082,355465859.8,2145.2,1501.707171,2164.97237,1839.078758,429.04,299.7486915,431.7936359,367.8158731,3.976915642,3.871710081,4.397854812,4.134372229,54.36,50.59879991,56.54672713,53.64822749,0,-102.1044468,66.27494922,-20.10177013,0,9.996136978,-13.17422629,29.27498457,9.64578186,0,-516.1984954,1335.924475,437.9304629,2273318428,-20592753710,23823777023,759046789.9,2685225196,-4086273400,23122921451,9789010459,0,-24.16096398,24.10522852,0.465460834,5828802080,-14325705768,21156764336,2696183177,8.210248825,7.980413401,8.422549119,8.2056315,99.72037767,99.72014549,99.72067177,99.72039875,8.426439947,6.288630757,21.1000897,13.40625513,76.09,62.56639502,87.83729165,74.85309658,9166.683666,8922.505282,9672.891713,9288.297841
Canada,1/01/1972,22218463,22089205.47,22237284.46,22163592.95,1.13E+11,-6349936434,3.11E+11,1.52E+11,172829.4022,169696.9105,176262.3396,173041.5616,7804.5177,7135.128783,8416.099032,7777.38654,1653401.853,1573188.702,1787583.14,1683014.621,353273.5617,357721.3902,422180.6096,390600.8889,164416.6262,156947.8662,164419.5622,160782.8531,72.93390244,72.77601184,73.33458519,73.05007478,0,-4558945.534,10453820.69,2694347.642,0,-5044201.766,11090553.19,2839161.048,909351000,896558631.2,917886560.9,906409435,68613000,66649864.46,69970151.24,68276691.56,362559282.4,345061978.5,361912366.8,353682518.2,1987.7,1496.769085,2135.526891,1819.172033,397.54,293.3236022,426.1384081,363.8344802,4.017086507,3.740224639,4.246830627,4.006239021,54.95,51.62833795,57.60094993,54.69032064,0,-102.6472766,62.52911974,-19.39359523,0,14.50646614,-14.12774404,29.1088303,8.381811038,0,-541.1312893,1298.6882,456.1551312,2109327982,-20830946097,23219653359,1485363576,5636472466,-3426541139,22214633629,9483775758,0,-22.9978032,25.36312009,0.597357534,6640230810,-14611375905,19289019071,2461009084,8.211069932,7.991604721,8.416314729,8.195214764,99.73035071,99.73019259,99.73073825,99.73046723,9.362711052,7.780496251,22.365627,15.26141578,75.971,59.25168789,85.69536735,72.56243332,9803.558419,9458.30669,10121.91346,9790.370995
Canada,1/01/1973,22491777,22425415.56,22580559.52,22506451.54,1.31E+11,3690791726,3.29E+11,1.68E+11,192032.6691,188091.7773,194423.8626,191464.3996,8671.686333,7925.677964,9216.253872,8596.591547,1837113.17,1718898.912,1932410.319,1832632.669,350871.7212,350796.3507,416886.8079,384566.2529,166439.1498,158848.0054,166370.4182,162512.976,73.16268293,72.86124366,73.40416313,73.13787659,0,-4497942.203,9754351.797,2924342.914,0,-4657542.255,11179421.66,3216927.703,909351000,900025652.6,921380021,910294152.7,68566000,66855610.6,70221950.33,68501874.55,358933689.6,346312832.9,363250523.4,354985020.4,1951.3,1584.434239,2220.294488,1886.188993,390.26,312.9171647,440.7706836,377.2378984,4.463429453,3.854446755,4.375664266,4.118699058,53.66,52.41773643,58.26436773,55.3152119,0,-85.01594107,79.16191726,-5.461419116,0,21.14996031,-3.928399588,37.92470469,17.11643848,0,-280.0731592,1476.724751,613.2810564,3176766384,-22835101375,24140428433,153197354.7,9808817939,-2735206869,23059791925,10324640257,0,-19.00107785,30.66200846,5.992306183,7305435935,-10855843846,24470129128,6648213749,8.211891121,7.978979543,8.408000388,8.200453543,99.74032474,99.74003386,99.74058402,99.7403025,10.40301228,9.698845585,24.9203567,17.32246536,75.851,64.1506304,90.1281331,77.20592552,10241.92086,9796.971804,10504.2484,10140.9245
Canada,1/01/1974,22807969,22749811.85,22911586.65,22832835.15,1.60E+11,34192224455,3.53E+11,1.89E+11,213369.6323,210995.6932,217394.5616,214291.6923,9635.207037,9066.014078,10413.12953,9702.974261,2041236.855,1851324.577,2072410.091,1963375.185,351242.7226,348348.0583,412946.4154,380884.0481,168778.9706,160871.0853,168385.8109,164848.8327,73.23756098,73.12372963,73.66352069,73.39218776,0,-3026177.68,11439780.57,3815921.101,0,-3693002.591,12428341.07,4047470.457,909351000,899924131.7,921455003.3,910467345.3,68519000,66880694.79,70174958.93,68502821.74,355344352.6,346343502.2,363038742.3,355032293.1,1726.7,1600.148368,2279.28021,1957.07879,345.34,326.8007075,458.2933249,391.415865,4.017086507,3.823023622,4.323017358,4.063792874,54.06,52.89938644,58.49570489,55.69719242,0,-88.33563399,72.23303133,-5.005313343,0,19.0749207,-6.798426579,33.65791998,12.67132906,0,-261.9529486,1583.74205,670.5058599,3714051416,-19000961187,26477159397,2849156371,17595473840,-1606026460,23947745461,11111378195,0,-18.1600672,28.71741728,6.851443361,8978681010,-11318398887,25323628884,7320181746,8.212712393,7.998691995,8.420909257,8.208885167,99.75029977,99.74996454,99.75048482,99.7502258,11.55890253,11.29385181,26.48124287,18.8259922,75.731,63.84673131,89.55929118,76.510406,10804.6008,10115.35796,10785.23925,10442.83812
Canada,1/01/1975,23143275,23075148.41,23229426.75,23151636.48,1.74E+11,59079394070,3.70E+11,2.12E+11,237077.3692,233377.6297,239551.0057,236388.8085,10705.7856,10140.17502,11358.59199,10793.96046,2268040.95,1994717.438,2205068.885,2097487.293,365663.745,348258.9186,411305.0199,378215.324,168945.9075,162808.6835,170456.7258,166623.6744,73.52170732,73.36944263,73.92769945,73.64747164,0,-2038298.54,11683835.84,4749952.486,0,-3123088.017,12060121.85,4938442.666,909351000,898441952.4,918769051.7,909197543.5,68472000,66630062.36,69980197.59,68349246.41,351790909,346588616.3,363272622.8,354164248.8,2052.2,1651.671736,2320.773784,1982.566643,410.44,329.4001851,460.639337,396.5134151,4.057663139,3.706860016,4.233025905,3.972236498,55.33,53.38373926,59.28213117,56.408811,0,-92.68445918,71.42228968,-4.425206917,0,15.87918959,-11.30008639,29.98081274,9.815017172,1488,-184.3147634,1607.676739,708.2140461,3389416406,-17802825512,28352509784,4560781540,18569608164,-1437720478,23643154066,11352050592,2.996450125,-17.7354917,31.8404633,7.346236507,7504993349,-9007719516,25900160427,7537995893,8.213533746,7.991673042,8.431905137,8.207902883,99.7602758,99.76003437,99.76056245,99.76030311,12.84322504,13.38028577,27.71220171,20.50527265,75.611,62.48089923,89.01803345,75.01640812,10466.58262,10499.54483,11201.16474,10844.83055
