,Country,LOCATION,ISO CODE 2 letter,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Nominal_house_price,Flag Codes
0,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1970,2.552379708,
1,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1971,2.851352119,
2,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1972,3.183667177,
3,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1973,3.837183079,
4,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1974,4.690199158,
5,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1975,5.202008806,
6,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1976,5.793840808,
7,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1977,6.267862121,
8,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1978,6.590174386,
9,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1979,7.4604175,
10,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1980,8.434578533,
11,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1981,9.707711977999999,
12,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1982,10.05503123,
13,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1983,10.6296362,
14,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1984,11.85386709,
15,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1985,13.06198237,
16,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1986,13.97025288,
17,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1987,14.77893221,
18,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1988,18.1088388,
19,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1989,22.58760271,
20,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1990,22.93364407,
21,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1991,23.52883521,
22,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1992,23.88871823,
23,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1993,24.51159268,
24,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1994,25.38954905,
25,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1995,25.69604283,
26,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1996,25.90366764,
27,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1997,26.94179173,
28,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1998,28.92114832,
29,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,1999,31.01914766,
30,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2000,33.59567277,
31,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2001,37.3685123,
32,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2002,44.37238946,
33,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2003,52.37565666,
34,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2004,55.647,
35,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2005,56.66475,
36,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2006,60.5795,
37,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2007,66.96025,
38,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2008,69.60275,
39,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2009,72.42125,
40,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2010,80.877,
41,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2011,79.13475,
42,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2012,78.88025,
43,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2013,84.1065,
44,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2014,91.72025,
45,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
46,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2016,105.5,
47,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2017,114.30825,
48,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2018,112.66375,
49,Australia,AUS,AU,HOUSECOST,NOMINAL,IDX2015,A,2019,108.08375,
50,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2000,58.58386076,
51,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2001,59.08182358,
52,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2002,59.41868078,
53,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2003,59.57978639,
54,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2004,58.43740111,
55,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2005,61.35194818,
56,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2006,63.87105419,
57,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2007,66.85883109,
58,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2008,67.57648339,
59,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2009,70.21275712,
60,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2010,76.7975,
61,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2011,81.5975,
62,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2012,87.57,
63,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2013,92.1,
64,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2014,95.33,
65,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
66,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2016,108.5325,
67,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2017,114.26,
68,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2018,119.64,
69,Austria,AUT,AT,HOUSECOST,NOMINAL,IDX2015,A,2019,126.6,
70,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1970,7.735564275,
71,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1971,7.676965801000001,
72,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1972,8.350879682,
73,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1973,9.523478733,
74,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1974,10.95511279,
75,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1975,12.64854182,
76,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1976,15.326905800000002,
77,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1977,17.8459959,
78,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1978,19.93120203,
79,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1979,21.60998519,
80,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1980,21.77841273,
81,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1981,20.59758924,
82,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1982,19.84515753,
83,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1983,19.52294833,
84,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1984,19.91838689,
85,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1985,20.21130435,
86,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1986,21.15596314,
87,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1987,22.50887563,
88,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1988,24.32130238,
89,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1989,27.69351457,
90,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1990,30.62635058,
91,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1991,31.92983325,
92,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1992,34.05714627,
93,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1993,35.86774228,
94,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1994,38.16531356,
95,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1995,39.88986508,
96,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1996,40.7558023,
97,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1997,41.73707577,
98,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1998,44.386148,
99,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,1999,47.54050284,
100,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2000,50.11451497,
101,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2001,52.54206837,
102,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2002,55.90512689,
103,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2003,59.76065288,
104,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2004,64.95261476,
105,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2005,72.53625,
106,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2006,79.61525,
107,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2007,85.81875,
108,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2008,89.60525,
109,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2009,89.18299999999999,
110,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2010,91.9775,
111,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2011,95.67575,
112,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2012,97.8135,
113,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2013,98.962,
114,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2014,98.417,
115,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
116,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2016,102.6405,
117,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2017,106.37275,
118,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2018,109.41525,
119,Belgium,BEL,BE,HOUSECOST,NOMINAL,IDX2015,A,2019,113.77875,
120,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2008,93.93863944,
121,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2009,94.80454809999999,
122,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2010,95.67006153,
123,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2011,96.53557497,
124,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2012,97.40306447,
125,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2013,98.26897312,
126,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2014,99.13448656,
127,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
128,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2016,100.8674895,
129,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2017,101.73339809999999,
130,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2018,102.5989116,
131,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2019,103.464425,
132,Brazil,BRA,BR,HOUSECOST,NOMINAL,IDX2015,A,2020,104.3319145,
133,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2005,80.085,
134,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2006,91.8575,
135,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2007,118.42,
136,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2008,147.9725,
137,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2009,117.785,
138,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2010,105.8075,
139,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2011,99.975,
140,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2012,98.0725,
141,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2013,95.915,
142,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2014,97.29,
143,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
144,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2016,107.02,
145,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2017,116.295,
146,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2018,123.955,
147,Bulgaria,BGR,BG,HOUSECOST,NOMINAL,IDX2015,A,2019,131.4175,
148,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1970,5.4313831210000005,
149,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1971,5.724224734,
150,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1972,6.193876378,
151,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1973,7.497850352,
152,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1974,9.558792269,
153,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1975,10.66938027,
154,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1976,11.95677831,
155,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1977,12.54246153,
156,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1978,13.17787258,
157,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1979,14.54815032,
158,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1980,16.41078051,
159,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1981,18.80387403,
160,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1982,17.76597229,
161,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1983,18.77468547,
162,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1984,18.66983575,
163,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1985,19.67496939,
164,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1986,22.8821107,
165,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1987,26.56533026,
166,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1988,31.21134266,
167,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1989,35.26045214,
168,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1990,34.2707821,
169,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1991,35.77516893,
170,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1992,36.71497092,
171,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1993,37.51013922,
172,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1994,38.78208123,
173,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1995,36.97697249,
174,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1996,36.96754297,
175,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1997,37.88492684,
176,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1998,37.39418272,
177,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,1999,38.42494461,
178,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2000,40.06742564,
179,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2001,41.96167384,
180,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2002,45.34398588,
181,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2003,49.12528893,
182,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2004,53.15883871,
183,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2005,57.40722979,
184,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2006,64.12245955,
185,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2007,71.53208713,
186,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2008,75.43711576,
187,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2009,73.33378092,
188,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2010,79.86294275,
189,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2011,83.82935461,
190,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2012,87.86434306,
191,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2013,90.12497243,
192,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2014,94.88409119,
193,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
194,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2016,109.9479202,
195,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2017,123.25897009999998,
196,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2018,128.2430009,
197,Canada,CAN,CA,HOUSECOST,NOMINAL,IDX2015,A,2019,129.7440127,
198,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2002,51.3045,
199,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2003,52.67225,
200,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2004,55.735,
201,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2005,57.83725,
202,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2006,59.358999999999995,
203,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2007,62.037,
204,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2008,62.71075,
205,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2009,64.1765,
206,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2010,68.252,
207,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2011,73.8965,
208,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2012,78.4865,
209,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2013,84.47175,
210,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2014,90.84725,
211,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
212,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2016,102.87299999999999,
213,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2017,109.32925,
214,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2018,116.81625,
215,Chile,CHL,CL,HOUSECOST,NOMINAL,IDX2015,A,2019,122.46675,
216,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2010,85.12568981,
217,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2011,90.76751687,
218,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2012,90.00638818,
219,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2013,96.49117340000001,
220,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2014,101.13195490000001,
221,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
222,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2016,112.229476,
223,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2017,126.9892959,
224,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2018,134.26792980000002,
225,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2019,139.50312399999999,
226,China,CHN,CN,HOUSECOST,NOMINAL,IDX2015,A,2020,144.5770555,
227,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1988,3.623,
228,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1989,4.83025,
229,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1990,6.11325,
230,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1991,7.38725,
231,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1992,8.82025,
232,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1993,10.9485,
233,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1994,14.54425,
234,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1995,18.861,
235,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1996,22.35725,
236,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1997,24.73575,
237,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1998,27.694000000000003,
238,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,1999,27.1605,
239,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2000,27.73025,
240,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2001,29.09575,
241,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2002,29.191999999999997,
242,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2003,29.962,
243,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2004,32.83975,
244,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2005,35.607,
245,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2006,40.262,
246,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2007,47.13125,
247,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2008,54.8235,
248,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2009,60.153,
249,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2010,64.83625,
250,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2011,70.082,
251,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2012,77.351,
252,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2013,84.819,
253,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2014,91.56575,
254,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
255,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2016,111.4595,
256,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2017,119.2445,
257,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2018,126.7495,
258,Colombia,COL,CO,HOUSECOST,NOMINAL,IDX2015,A,2019,134.54975,
259,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2008,100.8,
260,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2009,96.925,
261,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2010,95.225,
262,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2011,95.25,
263,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2012,93.85,
264,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2013,93.875,
265,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2014,96.175,
266,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2015,100.0,
267,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2016,107.15,
268,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2017,119.7,
269,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2018,130.0,
270,Czech Republic,CZE,CZ,HOUSECOST,NOMINAL,IDX2015,A,2019,141.9,
271,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1970,6.872676006,
272,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1971,7.752671012,
273,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1972,9.084009793,
274,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1973,10.48904769,
275,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1974,11.00018668,
276,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1975,12.96628878,
277,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1976,14.20728671,
278,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1977,16.10444447,
279,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1978,18.68153597,
280,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1979,20.53114592,
281,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1980,20.22446252,
282,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1981,19.27112886,
283,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1982,18.83368898,
284,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1983,22.88000792,
285,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1984,26.405678299999998,
286,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1985,30.90132407,
287,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1986,34.51495791,
288,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1987,31.95926293,
289,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1988,32.3230037,
290,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1989,32.09001941,
291,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1990,29.67696787,
292,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1991,30.06210516,
293,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1992,29.57474007,
294,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1993,29.28945319,
295,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1994,32.87931312,
296,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1995,35.37557334,
297,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1996,39.15562452,
298,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1997,43.67266681,
299,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1998,47.59536144,
300,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,1999,50.80483886,
301,Denmark,DNK,DK,HOUSECOST,NOMINAL,IDX2015,A,2000,54.1094119,
