LOCATION,TIME,"Population, total",High-technology exports (current US$),"Patent applications, residents",Scientific and technical journal articles,"Technical cooperation grants (BoP, current US$)"
AUT,1971,7500482,0,0,0,0
AUT,1972,7544201,0,0,0,0
AUT,1973,7586115,0,0,0,0
AUT,1974,7599038,0,0,0,0
AUT,1975,7578903,0,0,0,0
AUT,1976,7565525,0,0,0,0
AUT,1977,7568430,0,0,0,0
AUT,1978,7562305,0,0,0,0
AUT,1979,7549425,0,0,0,0
AUT,1980,7549433,0,2327,0,0
AUT,1981,7568710,0,2390,0,0
AUT,1982,7574140,0,2233,0,0
AUT,1983,7561910,0,2345,0,0
AUT,1984,7561434,0,2324,0,0
AUT,1985,7564985,0,2269,0,0
AUT,1986,7569794,0,2210,0,0
AUT,1987,7574586,0,2249,0,0
AUT,1988,7585317,0,2212,0,0
AUT,1989,7619567,0,2105,0,0
AUT,1990,7677850,0,2025,0,0
AUT,1991,7754891,0,2076,0,0
AUT,1992,7840709,0,2117,0,0
AUT,1993,7905633,0,2190,0,0
AUT,1994,7936118,0,1989,0,0
AUT,1995,7948278,0,1728,0,0
AUT,1996,7959017,0,1909,0,0
AUT,1997,7968041,0,1910,0,0
AUT,1998,7976789,0,1957,0,0
AUT,1999,7992324,0,2028,0,0
AUT,2000,8011566,0,1961,6577.35,0
AUT,2001,8042293,0,1815,7034.68,0
AUT,2002,8081957,0,1932,7475.58,0
AUT,2003,8121423,0,2120,7823.88,0
AUT,2004,8171966,0,2248,8080.18,0
AUT,2005,8227829,0,2270,8908.29,0
AUT,2006,8268641,0,2271,9109.26,0
AUT,2007,8295487,16729869892,2385,9902.9,0
AUT,2008,8321496,17679273513,2298,10329.47,0
AUT,2009,8343323,14167226735,2263,10893.44,0
AUT,2010,8363404,15804923820,2424,11108.33,0
AUT,2011,8391643,17850022700,2154,11767.52,0
AUT,2012,8429991,18477385978,2258,12201.72,0
AUT,2013,8479823,20794516765,2162,12404.51,0
AUT,2014,8546356,21648681499,2092,12660.94,0
AUT,2015,8642699,18086949416,2205,12911.21,0
AUT,2016,8736668,17339815988,2078,12792.84,0
AUT,2017,8797566,17027611644,2073,12850.61,0
AUT,2018,8840521,16687499480,2039,12362.28,0
AUT,2019,8877067,15989939763,0,0,0
AUT,2020,0,0,0,0,0
AZE,1960,3895397,0,0,0,0
AZE,1961,4030322,0,0,0,0
AZE,1962,4171426,0,0,0,0
AZE,1963,4315127,0,0,0,0
AZE,1964,4456687,0,0,0,0
AZE,1965,4592609,0,0,0,0
AZE,1966,4721523,0,0,0,0
AZE,1967,4843868,0,0,0,0
AZE,1968,4960232,0,0,0,0
AZE,1969,5071927,0,0,0,0
AZE,1970,5180023,0,0,0,0
AZE,1971,5284531,0,0,0,0
AZE,1972,5385263,0,0,0,0
AZE,1973,5483082,0,0,0,0
AZE,1974,5579072,0,0,0,0
AZE,1975,5674133,0,0,0,0
AZE,1976,5768721,0,0,0,0
AZE,1977,5863132,0,0,0,0
AZE,1978,5957925,0,0,0,0
AZE,1979,6053640,0,0,0,0
AZE,1980,6150733,0,0,0,0
AZE,1981,6249314,0,0,0,0
AZE,1982,6349553,0,0,0,0
AZE,1983,6452069,0,0,0,0
AZE,1984,6557581,0,0,0,0
AZE,1985,6666447,0,0,0,0
AZE,1986,6778624,0,0,0,0
AZE,1987,6893489,0,0,0,0
AZE,1988,7010027,0,0,0,0
AZE,1989,7126881,0,0,0,0
AZE,1990,7159000,0,0,0,0
AZE,1991,7271000,0,0,0,0
AZE,1992,7382000,0,0,0,1050000
AZE,1993,7495000,0,0,0,11290000
AZE,1994,7597000,0,0,0,4630000
AZE,1995,7685000,0,221,0,27550000
AZE,1996,7763000,0,165,0,17780000
AZE,1997,7838250,0,0,0,15630000
AZE,1998,7913000,0,0,0,31890000
AZE,1999,7982750,0,0,0,22190000
AZE,2000,8048600,0,0,154.76,30080000
AZE,2001,8111200,0,203,159.12,42100000
AZE,2002,8171950,0,234,245.05,74580000
AZE,2003,8234100,0,246,273.2,69000000
AZE,2004,8306500,0,270,350.2,69150000
AZE,2005,8391850,0,281,348.53,73410000
AZE,2006,8484550,0,246,279.11,97200000
AZE,2007,8581300,16910321,287,414.86,39610000
AZE,2008,8763400,7425965,226,477.39,46940000
AZE,2009,8947243,4537422,264,624.91,44610000
AZE,2010,9054332,7200494,254,595.22,56010000
AZE,2011,9173082,10676252,193,638.11,48910000
AZE,2012,9295784,45374670,144,679.27,37260000
AZE,2013,9416801,73400927,156,470.64,39920000
AZE,2014,9535079,37909594,168,395.23,35640000
AZE,2015,9649341,15948624,184,451.68,29850000
AZE,2016,9757812,11900634,144,593.56,32230000
AZE,2017,9854033,14069403,204,736.71,36410000
AZE,2018,9939771,21177989,155,761.43,43180000
AZE,2019,10023318,28035272,0,0,0
AZE,2020,0,0,0,0,0
BHS,1960,109534,0,0,0,-40000
BHS,1961,115121,0,0,0,0
BHS,1962,121091,0,0,0,0
BHS,1963,127339,0,0,0,20000
BHS,1964,133709,0,0,0,10000
BHS,1965,140059,0,0,0,10000
BHS,1966,146382,0,0,0,50000
BHS,1967,152620,0,0,0,50000
BHS,1968,158648,0,0,0,40000
BHS,1969,164268,0,0,0,70000
BHS,1970,169377,0,0,0,80000
BHS,1971,173889,0,0,0,250000
BHS,1972,177866,0,0,0,400000
BHS,1973,181517,0,0,0,480000
BHS,1974,185120,0,0,0,470000
BHS,1975,188896,0,0,0,660000
BHS,1976,192909,0,0,0,590000
BHS,1977,197101,0,0,0,460000
BHS,1978,201478,0,0,0,500000
BHS,1979,205984,0,0,0,770000
BHS,1980,210591,0,0,0,1250000
BHS,1981,215326,0,2,0,1240000
BHS,1982,220184,0,3,0,820000
BHS,1983,225084,0,0,0,700000
BHS,1984,229923,0,3,0,1040000
BHS,1985,234578,0,3,0,790000
BHS,1986,239017,0,1,0,890000
BHS,1987,243271,0,0,0,490000
BHS,1988,247451,0,4,0,830000
BHS,1989,251733,0,0,0,710000
BHS,1990,256223,0,2,0,940000
BHS,1991,261008,0,1,0,940000
BHS,1992,266029,0,2,0,640000
BHS,1993,271069,0,0,0,690000
BHS,1994,275846,0,0,0,610000
BHS,1995,280184,0,0,0,1070000
BHS,1996,283978,0,0,0,1590000
BHS,1997,287358,0,0,0,720000
BHS,1998,290597,0,0,0,760000
BHS,1999,294062,0,0,0,1480000
BHS,2000,298051,0,0,1.7,5530000
BHS,2001,302618,0,0,5.19,7650000
BHS,2002,307660,0,0,4.13,7460000
BHS,2003,313129,0,0,3.66,6400000
BHS,2004,318894,0,0,3.03,6470000
BHS,2005,324859,0,0,7.37,0
BHS,2006,331033,0,0,6.12,0
BHS,2007,337389,0,0,11.14,0
BHS,2008,343681,0,0,6.05,0
BHS,2009,349604,0,0,9.83,0
BHS,2010,354942,0,0,9.2,0
BHS,2011,359577,0,0,10.77,0
BHS,2012,363584,0,3,8.01,0
BHS,2013,367168,0,1,18.89,0
BHS,2014,370633,0,1,15.56,0
BHS,2015,374206,0,2,12.77,0
BHS,2016,377931,5691434,3,12.91,0
BHS,2017,381761,23404243,4,20.4,0
BHS,2018,385640,6222843,0,19.77,0
BHS,2019,389482,0,0,0,0
BHS,2020,0,0,0,0,0
BHR,1960,162427,0,0,0,0
BHR,1961,167894,0,0,0,0
BHR,1962,173144,0,0,0,0
BHR,1963,178140,0,0,0,0
BHR,1964,182887,0,0,0,0
BHR,1965,187431,0,0,0,0
BHR,1966,191780,0,0,0,0
BHR,1967,196063,0,0,0,50000
BHR,1968,200653,0,0,0,200000
BHR,1969,206043,0,0,0,140000
BHR,1970,212605,0,0,0,350000
BHR,1971,220312,0,0,0,340000
BHR,1972,229155,0,0,0,680000
BHR,1973,239527,0,0,0,980000
BHR,1974,251911,0,0,0,1210000
BHR,1975,266543,0,0,0,1790000
BHR,1976,283752,0,0,0,1420000
BHR,1977,303175,0,0,0,1820000
BHR,1978,323473,0,0,0,1590000
BHR,1979,342799,0,0,0,2690000
BHR,1980,359888,0,0,0,2610000
BHR,1981,374120,0,1,0,3210000
BHR,1982,385950,0,0,0,2790000
BHR,1983,396454,0,0,0,2580000
BHR,1984,407225,0,0,0,1750000
BHR,1985,419428,0,0,0,1440000
BHR,1986,433480,0,0,0,1700000
BHR,1987,448971,0,0,0,1840000
BHR,1988,465198,0,0,0,1900000
BHR,1989,481087,0,0,0,3090000
BHR,1990,495931,0,0,0,2320000
BHR,1991,509760,0,0,0,1170000
BHR,1992,523086,0,0,0,1590000
BHR,1993,536210,0,0,0,2240000
BHR,1994,549583,0,0,0,2020000
BHR,1995,563697,0,0,0,2240000
BHR,1996,578666,0,0,0,2800000
BHR,1997,594931,0,0,0,2000000
BHR,1998,613700,0,0,0,1230000
BHR,1999,636541,0,0,0,2040000
BHR,2000,664611,0,0,82.53,13440000
BHR,2001,697545,0,0,82.76,1600000
BHR,2002,735146,0,0,67.33,10950000
BHR,2003,778708,0,0,130.15,1370000
BHR,2004,829844,0,0,139.96,1060000
BHR,2005,889164,0,0,161.53,0
BHR,2006,958418,0,0,180.92,0
BHR,2007,1035919,0,0,172.91,0
BHR,2008,1114641,0,0,156.31,0
BHR,2009,1185076,310482,0,189.88,0
BHR,2010,1240860,964226,0,211.5,0
BHR,2011,1278151,1619723,1,179.46,0
BHR,2012,1299943,7237732,3,160.77,0
BHR,2013,1315029,18922398,3,241.31,0
BHR,2014,1336075,47086504,6,213.26,0
BHR,2015,1371851,22835704,8,180.26,0
BHR,2016,1425791,21521244,6,220.98,0
BHR,2017,1494074,14797113,8,259.34,0
BHR,2018,1569439,11790574,11,321.51,0
BHR,2019,1641172,0,0,0,0
BHR,2020,0,0,0,0,0
BGD,1960,48013504,0,0,0,0
BGD,1961,49362843,0,0,0,0
BGD,1962,50752157,0,0,0,0
BGD,1963,52202007,0,0,0,0
BGD,1964,53741716,0,0,0,0
BGD,1965,55385112,0,0,0,0
BGD,1966,57157654,0,0,0,0
BGD,1967,59034249,0,0,0,0
BGD,1968,60918454,0,0,0,0
BGD,1969,62679765,0,0,0,0
BGD,1970,64232482,0,0,0,0
BGD,1971,65531633,0,0,0,0
BGD,1972,66625705,0,0,0,10520000
BGD,1973,67637530,0,0,0,11400000
BGD,1974,68742233,0,0,0,28550000
BGD,1975,70066301,0,0,0,43010000
BGD,1976,71652381,0,0,0,30440000
BGD,1977,73463584,0,0,0,44790000
BGD,1978,75450032,0,0,0,96400000
BGD,1979,77529045,0,0,0,145290000
BGD,1980,79639491,0,34,0,155150000
BGD,1981,81767515,0,39,0,141750000
BGD,1982,83932127,0,40,0,130430000
BGD,1983,86142495,0,40,0,174120000
BGD,1984,88416521,0,62,0,155050000
BGD,1985,90764183,0,40,0,166000000
BGD,1986,93187603,0,16,0,156350000
BGD,1987,95671163,0,23,0,163390000
BGD,1988,98186350,0,24,0,198180000
BGD,1989,100695497,0,32,0,206440000
BGD,1990,103171956,0,32,0,231240000
BGD,1991,105599127,0,36,0,252810000
BGD,1992,107983704,0,72,0,306790000
BGD,1993,110350639,0,36,0,287870000
BGD,1994,112737683,0,39,0,284690000
BGD,1995,115169930,0,70,0,281860000
BGD,1996,117649932,0,22,0,268900000
BGD,1997,120160564,0,46,0,233030000
BGD,1998,122682815,0,32,0,203450000
BGD,1999,125189651,0,49,0,169470000
BGD,2000,127657854,0,70,440.02,208860000
BGD,2001,130088702,0,59,438.31,207240000
BGD,2002,132478086,0,43,433.09,210850000
BGD,2003,134791603,0,58,577.19,246070000
BGD,2004,136986432,0,48,536.54,207590000
BGD,2005,139035505,0,50,600.36,186320000
BGD,2006,140921167,0,22,709.05,164530000
BGD,2007,142660376,0,29,992.89,155950000
BGD,2008,144304167,62132642,60,1113.74,234790000
BGD,2009,145924797,44116907,55,1220.94,196450000
BGD,2010,147575430,37563901,66,1480.48,192400000
BGD,2011,149273778,43978821,37,1467.45,216060000
BGD,2012,151007807,105405034,67,1990.1,200310000
BGD,2013,152764676,68647409,60,1926.67,202640000
BGD,2014,154520167,0,44,2336.1,214080000
BGD,2015,156256276,93608711,41,2240.17,179110000
BGD,2016,157970840,0,77,2645.7,189260000
BGD,2017,159670593,0,61,2990.72,210110000
BGD,2018,161356039,0,69,3135.08,197220000
BGD,2019,163046161,0,0,0,0
BGD,2020,0,0,0,0,0
BRB,1960,230980,0,0,0,0
BRB,1961,231718,0,0,0,0
BRB,1962,232633,0,0,0,0
BRB,1963,233630,0,0,0,0
BRB,1964,234586,0,0,0,0
BRB,1965,235413,0,0,0,0
BRB,1966,236088,0,0,0,600000
BRB,1967,236659,0,0,0,490000
BRB,1968,237241,0,0,0,450000
BRB,1969,237955,0,0,0,710000
BRB,1970,238896,0,0,0,710000
BRB,1971,240094,0,0,0,830000
BRB,1972,241515,0,0,0,1120000
BRB,1973,243069,0,0,0,1030000
BRB,1974,244644,0,0,0,1270000
BRB,1975,246154,0,0,0,2780000
BRB,1976,247583,0,0,0,2910000
BRB,1977,248937,0,0,0,2130000
BRB,1978,250203,0,0,0,2230000
BRB,1979,251351,0,0,0,1870000
BRB,1980,252394,0,0,0,2110000
BRB,1981,253298,0,0,0,2060000
BRB,1982,254082,0,0,0,2360000
BRB,1983,254788,0,0,0,2100000
BRB,1984,255497,0,3,0,1510000
BRB,1985,256263,0,0,0,2860000
BRB,1986,257107,0,0,0,1650000
BRB,1987,258019,0,0,0,2630000
BRB,1988,258977,0,0,0,2280000
BRB,1989,259957,0,0,0,1790000
BRB,1990,260936,0,0,0,2130000
BRB,1991,261905,0,0,0,3250000
BRB,1992,262886,0,0,0,2640000
BRB,1993,263874,0,0,0,1880000
BRB,1994,264893,0,0,0,1850000
BRB,1995,265955,0,0,0,1430000
BRB,1996,267049,0,0,0,1350000
BRB,1997,268187,0,0,0,1780000
BRB,1998,269336,0,0,0,1330000
BRB,1999,270451,0,0,0,1680000
BRB,2000,271515,0,0,27.96,1220000
BRB,2001,272500,0,0,44.08,3260000
BRB,2002,273425,0,0,37.34,2670000
BRB,2003,274329,0,2,42.28,2180000
BRB,2004,275284,0,0,54.09,2310000
BRB,2005,276323,0,0,37.07,4910000
BRB,2006,277477,0,0,49.29,2710000
BRB,2007,278700,0,3,49.82,3280000
BRB,2008,279946,0,1,43.14,1070000
BRB,2009,281104,0,0,37.63,2210000
BRB,2010,282131,0,0,29.34,1850000
BRB,2011,282987,0,0,35.53,0
BRB,2012,283700,0,0,48.49,0
BRB,2013,284296,0,3,40.58,0
BRB,2014,284825,0,1,47.55,0
BRB,2015,285324,0,0,54.96,0
BRB,2016,285796,0,0,53.46,0
BRB,2017,286233,0,0,48.84,0
BRB,2018,286641,0,0,37.97,0
BRB,2019,287025,29762994,0,0,0
BRB,2020,0,0,0,0,0
BLR,1960,8198000,0,0,0,0
BLR,1961,8271216,0,0,0,0
BLR,1962,8351928,0,0,0,0
BLR,1963,8437232,0,0,0,0
BLR,1964,8524224,0,0,0,0
BLR,1965,8610000,0,0,0,0
BLR,1966,8696496,0,0,0,0
BLR,1967,8785648,0,0,0,0
BLR,1968,8874552,0,0,0,0
BLR,1969,8960304,0,0,0,0
BLR,1970,9040000,0,0,0,0
BLR,1971,9115576,0,0,0,0
BLR,1972,9188968,0,0,0,0
BLR,1973,9257272,0,0,0,0
BLR,1974,9317584,0,0,0,0
BLR,1975,9367000,0,0,0,0
BLR,1976,9411000,0,0,0,0
BLR,1977,9463000,0,0,0,0
BLR,1978,9525000,0,0,0,0
BLR,1979,9584000,0,0,0,0
BLR,1980,9643000,0,0,0,0
BLR,1981,9710000,0,0,0,0
BLR,1982,9776000,0,0,0,0
BLR,1983,9843000,0,0,0,0
BLR,1984,9910000,0,0,0,0
BLR,1985,9975000,0,0,0,0
BLR,1986,10043000,0,0,0,0
BLR,1987,10111000,0,0,0,0
BLR,1988,10140000,0,0,0,0
BLR,1989,10170000,0,0,0,0
BLR,1990,10189000,0,0,0,0
BLR,1991,10194000,0,0,0,0
BLR,1992,10216000,0,0,0,2670000
BLR,1993,10239000,0,828,0,12270000
BLR,1994,10227000,0,683,0,12860000
BLR,1995,10194000,0,624,0,26790000
BLR,1996,10160000,0,698,0,26950000
BLR,1997,10117000,0,752,0,15480000
BLR,1998,10069000,0,910,0,23850000
BLR,1999,10026738,0,993,0,20080000
BLR,2000,9979610,0,994,1170.05,13740000
BLR,2001,9928549,0,930,1260.38,19150000
BLR,2002,9865548,0,895,1264.88,23760000
BLR,2003,9796749,0,1082,1233.93,17700000
BLR,2004,9730146,0,1065,1225.92,25340000
BLR,2005,9663915,0,1166,1302.2,27560000
BLR,2006,9604924,0,1188,1163.43,35020000
BLR,2007,9560953,0,1405,1300.93,29400000
BLR,2008,9527985,417556600,1510,1048.25,34480000
BLR,2009,9506765,323176600,1753,1167.91,32340000
BLR,2010,9490583,407456800,1759,1061.94,38060000
BLR,2011,9473172,514192800,1725,1097.17,35370000
BLR,2012,9464495,635603100,1681,1032.04,30820000
BLR,2013,9465997,795290700,1489,1099.19,37890000
BLR,2014,9474511,693015900,652,1056.66,48230000
BLR,2015,9489616,577142200,543,976.31,50640000
BLR,2016,9501534,625774800,455,1008.55,54790000
BLR,2017,9498264,687613900,434,1064.9,74820000
BLR,2018,9483499,716991900,453,1179.81,64750000
BLR,2019,9466856,756914800,0,0,0
BLR,2020,0,0,0,0,0
BEL,1960,9153489,0,0,0,0
BEL,1961,9183948,0,0,0,0
BEL,1962,9220578,0,0,0,0
BEL,1963,9289770,0,0,0,0
BEL,1964,9378113,0,0,0,0
BEL,1965,9463667,0,0,0,0
BEL,1966,9527807,0,0,0,0
BEL,1967,9580991,0,0,0,0
BEL,1968,9618756,0,0,0,0
BEL,1969,9646032,0,0,0,0
BEL,1970,9655549,0,0,0,0
BEL,1971,9673162,0,0,0,0
BEL,1972,9711115,0,0,0,0
BEL,1973,9741720,0,0,0,0
BEL,1974,9772419,0,0,0,0
BEL,1975,9800700,0,0,0,0
BEL,1976,9818227,0,0,0,0
BEL,1977,9830358,0,0,0,0
BEL,1978,9839534,0,0,0,0
BEL,1979,9848382,0,0,0,0
BEL,1980,9859242,0,865,0,0
BEL,1981,9858982,0,806,0,0
BEL,1982,9856303,0,914,0,0
BEL,1983,9855520,0,805,0,0
BEL,1984,9855372,0,869,0,0
BEL,1985,9858308,0,771,0,0
BEL,1986,9861823,0,794,0,0
BEL,1987,9870234,0,548,0,0
BEL,1988,9901664,0,636,0,0
BEL,1989,9937697,0,681,0,0
BEL,1990,9967379,0,643,0,0
BEL,1991,10004486,0,625,0,0
BEL,1992,10045158,0,675,0,0
BEL,1993,10084475,0,809,0,0
BEL,1994,10115603,0,744,0,0
BEL,1995,10136811,0,732,0,0
BEL,1996,10156637,0,776,0,0
BEL,1997,10181245,0,792,0,0
BEL,1998,10203008,0,690,0,0
BEL,1999,10226419,0,591,0,0
BEL,2000,10251250,0,577,9723.01,0
BEL,2001,10286570,0,571,10101.71,0
BEL,2002,10332785,0,601,10402.85,0
BEL,2003,10376133,0,519,10918.31,0
BEL,2004,10421137,0,514,11585.74,0
BEL,2005,10478617,0,517,12776.16,0
BEL,2006,10547958,0,490,13023.65,0
BEL,2007,10625700,28396289840,454,13798.7,0
BEL,2008,10709973,31722414899,575,14434.37,0
BEL,2009,10796493,32200637217,669,14951.67,0
BEL,2010,10895586,34052781524,620,15211.5,0
BEL,2011,11038264,36555602114,636,15806.72,0
BEL,2012,11106932,38133698993,755,16548.11,0
BEL,2013,11159407,43628994009,715,16779.18,0
BEL,2014,11209057,45574603464,889,17143.34,0
BEL,2015,11274196,40736618905,949,16724.04,0
BEL,2016,11331422,40255156756,1054,16763.94,0
BEL,2017,11375158,34397964674,1001,16278.27,0
BEL,2018,11427054,36817017951,892,15688.13,0
BEL,2019,11484055,40830355646,0,0,0
BEL,2020,0,0,0,0,0
BLZ,1960,92064,0,0,0,1800000
BLZ,1961,94703,0,0,0,40000
BLZ,1962,97384,0,0,0,130000
BLZ,1963,100164,0,0,0,60000
BLZ,1964,103069,0,0,0,180000
BLZ,1965,106119,0,0,0,190000
BLZ,1966,109347,0,0,0,1020000
BLZ,1967,112692,0,0,0,1000000
BLZ,1968,116061,0,0,0,730000
BLZ,1969,119261,0,0,0,970000
BLZ,1970,122182,0,0,0,1100000
BLZ,1971,124793,0,0,0,740000
BLZ,1972,127150,0,0,0,990000
BLZ,1973,129294,0,0,0,1070000
BLZ,1974,131307,0,0,0,1310000
BLZ,1975,133260,0,0,0,1700000
BLZ,1976,135147,0,0,0,1690000
BLZ,1977,136989,0,0,0,1510000
BLZ,1978,138965,0,0,0,1360000
BLZ,1979,141305,0,0,0,1720000
BLZ,1980,144155,0,0,0,2250000
BLZ,1981,147566,0,0,0,2000000
BLZ,1982,151500,0,0,0,3500000
BLZ,1983,155822,0,0,0,3550000
BLZ,1984,160347,0,0,0,6730000
BLZ,1985,164921,0,0,0,6800000
BLZ,1986,169568,0,0,0,8750000
BLZ,1987,174320,0,0,0,10200000
BLZ,1988,179028,0,0,0,12840000
BLZ,1989,183469,0,0,0,13000000
BLZ,1990,187552,0,0,0,12730000
BLZ,1991,191128,0,0,0,14730000
BLZ,1992,194324,0,0,0,13470000
BLZ,1993,197622,0,0,0,15690000
BLZ,1994,201680,0,0,0,9010000
BLZ,1995,206963,0,0,0,11570000
BLZ,1996,213664,0,0,0,11070000
BLZ,1997,221580,0,0,0,6540000
BLZ,1998,230244,0,0,0,4290000
BLZ,1999,238988,0,0,0,4020000
BLZ,2000,247315,0,0,0.62,4460000
BLZ,2001,255063,0,0,2,5540000
BLZ,2002,262378,0,0,1.91,4730000
BLZ,2003,269425,0,0,4.76,3490000
BLZ,2004,276504,0,0,4.92,3730000
BLZ,2005,283800,0,0,5.83,5460000
BLZ,2006,291329,0,1,4.83,4340000
BLZ,2007,299025,0,0,2.23,4480000
BLZ,2008,306823,0,0,3.64,3280000
BLZ,2009,314655,0,0,8.33,4920000
BLZ,2010,322464,0,0,10.71,4560000
BLZ,2011,330237,265036,0,3.26,4120000
BLZ,2012,338000,0,0,8.28,5360000
BLZ,2013,345715,0,0,8.56,4920000
BLZ,2014,353366,0,0,5.16,7220000
BLZ,2015,360933,0,0,7.64,5320000
BLZ,2016,368400,0,0,5.88,7940000
BLZ,2017,375769,10,0,11.38,9510000
BLZ,2018,383071,6270,0,9.11,4350000
BLZ,2019,390353,0,0,0,0
BLZ,2020,0,0,0,0,0
BEN,1960,2431622,0,0,0,20000
BEN,1961,2465867,0,0,0,310000
BEN,1962,2502896,0,0,0,1710000
BEN,1963,2542859,0,0,0,2330000
BEN,1964,2585965,0,0,0,3590000
BEN,1965,2632356,0,0,0,3630000
BEN,1966,2682159,0,0,0,8670000
BEN,1967,2735307,0,0,0,7710000
BEN,1968,2791590,0,0,0,4580000
BEN,1969,2850661,0,0,0,7170000
BEN,1970,2912340,0,0,0,5880000
BEN,1971,2976572,0,0,0,9640000
BEN,1972,3043567,0,0,0,8200000
BEN,1973,3113675,0,0,0,10200000
BEN,1974,3187412,0,0,0,12170000
BEN,1975,3265165,0,0,0,19550000
BEN,1976,3347173,0,0,0,15800000
BEN,1977,3433439,0,0,0,13340000
BEN,1978,3523938,0,0,0,16110000
BEN,1979,3618526,0,0,0,20260000
BEN,1980,3717165,0,0,0,23750000
BEN,1981,3820128,0,0,0,24730000
BEN,1982,3927714,0,0,0,27020000
BEN,1983,4039949,0,0,0,24310000
BEN,1984,4156819,0,0,0,26660000
BEN,1985,4278501,0,0,0,29560000
BEN,1986,4404506,0,0,0,37880000
BEN,1987,4535263,0,0,0,48140000
BEN,1988,4672852,0,0,0,45590000
BEN,1989,4820016,0,0,0,46510000
BEN,1990,4978496,0,0,0,47880000
BEN,1991,5149499,0,0,0,57560000
BEN,1992,5331803,0,0,0,54060000
BEN,1993,5521763,0,0,0,55420000
BEN,1994,5714220,0,0,0,51930000
BEN,1995,5905558,0,0,0,61030000
BEN,1996,6094259,0,0,0,65930000
BEN,1997,6281639,0,0,0,77470000
BEN,1998,6470265,0,0,0,66640000
BEN,1999,6664098,0,0,0,64520000
BEN,2000,6865951,0,0,43.48,67930000
BEN,2001,7076733,0,0,42.37,60750000
BEN,2002,7295394,0,0,44.73,67570000
BEN,2003,7520555,0,0,45.92,90550000
BEN,2004,7750004,0,0,60.84,87410000
BEN,2005,7982225,0,0,58.94,91740000
BEN,2006,8216897,0,0,76.79,109730000
BEN,2007,8454793,0,0,93.03,81280000
BEN,2008,8696921,0,0,93.93,85380000
BEN,2009,8944708,0,0,121.83,90050000
BEN,2010,9199259,0,0,103.47,94870000
BEN,2011,9460830,0,0,132,86360000
BEN,2012,9729248,0,0,143.66,93190000
BEN,2013,10004588,569796,0,184,90470000
BEN,2014,10286842,3987990,0,183.15,88750000
BEN,2015,10575952,1561772,0,187.97,70060000
BEN,2016,10872067,1317651,0,175.83,66570000
BEN,2017,11175204,4003045,0,209.42,62590000
BEN,2018,11485048,1408703,0,227.74,82300000
BEN,2019,11801151,1203811,0,0,0
BEN,2020,0,0,0,0,0
BMU,1960,44400,0,0,0,0
BMU,1961,45500,0,0,0,0
BMU,1962,46600,0,0,0,0
BMU,1963,47700,0,0,0,0
BMU,1964,48900,0,0,0,0
BMU,1965,50100,0,0,0,0
BMU,1966,51000,0,0,0,60000
BMU,1967,52000,0,0,0,60000
BMU,1968,53000,0,0,0,40000
BMU,1969,54000,0,0,0,10000
BMU,1970,55000,0,0,0,10000
BMU,1971,54600,0,0,0,0
BMU,1972,54200,0,0,0,10000
BMU,1973,53800,0,0,0,0
BMU,1974,53400,0,0,0,30000
BMU,1975,53000,0,0,0,20000
BMU,1976,53200,0,0,0,30000
BMU,1977,53400,0,0,0,80000
BMU,1978,53600,0,0,0,160000
BMU,1979,53800,0,0,0,150000
BMU,1980,54670,0,0,0,280000
BMU,1981,55050,0,0,0,210000
BMU,1982,55449,0,0,0,70000
BMU,1983,55930,0,0,0,70000
BMU,1984,56423,0,0,0,80000
BMU,1985,56898,0,0,0,80000
BMU,1986,57382,0,0,0,90000
BMU,1987,57849,0,0,0,170000
BMU,1988,58347,0,0,0,40000
BMU,1989,58841,0,0,0,100000
BMU,1990,59326,0,0,0,10000
BMU,1991,59021,0,0,0,100000
BMU,1992,58595,0,0,0,20000
BMU,1993,58910,0,0,0,20000
BMU,1994,59320,0,0,0,20000
BMU,1995,59746,0,0,0,110000
BMU,1996,60129,0,0,0,70000
BMU,1997,60497,0,0,0,70000
BMU,1998,60943,0,0,0,540000
BMU,1999,61285,0,0,0,70000
BMU,2000,61833,0,0,0,30000
BMU,2001,62504,0,0,0,0
BMU,2002,62912,0,0,0,20000
BMU,2003,63325,0,0,0,20000
BMU,2004,63740,0,0,0,90000
BMU,2005,64154,0,0,0,0
BMU,2006,64523,0,0,0,0
BMU,2007,64888,0,0,0,0
BMU,2008,65273,0,0,0,0
BMU,2009,65636,0,0,0,0
BMU,2010,65124,0,0,0,0
BMU,2011,64564,0,0,0,0
BMU,2012,64798,830077,0,0,0
BMU,2013,65001,2667623,0,0,0
BMU,2014,65138,2564052,0,0,0
BMU,2015,65237,1028795,0,0,0
BMU,2016,64554,1280911,0,0,0
BMU,2017,63873,0,0,0,0
BMU,2018,63920,2939781,0,0,0
BMU,2019,63918,1569638,0,0,0
BMU,2020,0,0,0,0,0
BTN,1960,223288,0,0,0,0
BTN,1961,228851,0,0,0,0
BTN,1962,234554,0,0,0,0
BTN,1963,240523,0,0,0,0
BTN,1964,246964,0,0,0,0
BTN,1965,253994,0,0,0,0
BTN,1966,261668,0,0,0,30000
BTN,1967,269947,0,0,0,0
BTN,1968,278734,0,0,0,0
BTN,1969,287891,0,0,0,50000
BTN,1970,297316,0,0,0,70000
BTN,1971,306955,0,0,0,110000
BTN,1972,316828,0,0,0,120000
BTN,1973,326982,0,0,0,200000
BTN,1974,337485,0,0,0,530000
