LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVK,BANKLEVERAGE,TOT,PC_NVA,A,1999,81.92335,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2000,82.68277,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2001,87.59194,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2002,56.95147,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2003,47.05557,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2004,44.81189,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2005,611.4924,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2006,603.2825,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2007,46.13092,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2008,35.91168,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2009,40.86502,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2010,31.0401,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2011,23.73864,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2012,19.08119,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2013,17.85806,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2014,22.28494,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2015,11.5887,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2016,11.60786,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2017,14.95454,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2018,14.39576,
SVK,BANKLEVERAGE,TOT,PC_NVA,A,2019,14.6119,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2010,4.233874,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2011,6.706494,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2012,5.567884,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2013,8.333987,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2014,7.359584,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2015,10.41471,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2016,9.527087,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2017,9.871769,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2018,6.951703,
TUR,BANKLEVERAGE,TOT,PC_NVA,A,2019,6.979866,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,1995,14.48257,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,1996,14.51907,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,1997,8.391343,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,1998,5.270127,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,1999,4.614649,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2000,4.045675,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2001,6.42954,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2002,7.980751,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2003,6.623271,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2004,6.316247,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2005,5.082792,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2006,4.556515,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2007,6.952907,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2008,23.76985,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2009,17.91294,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2010,26.04081,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2011,45.82564,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2012,38.93435,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2013,25.85579,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2014,20.87563,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2015,16.27579,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2016,24.25768,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2017,19.49401,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2018,28.04086,
ITA,BANKLEVERAGE,TOT,PC_NVA,A,2019,22.68729,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,1995,27.56914,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,1996,27.16677,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,1997,15.0132,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,1998,7.939336,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,1999,4.276968,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2000,6.059965,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2001,7.91198,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2002,10.41676,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2003,8.142699,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2004,6.739206,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2005,5.492991,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2006,4.824147,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2007,4.57994,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2008,19.51695,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2009,14.19213,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2010,28.34009,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2011,65.57082,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2012,13.22427,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2013,12.93859,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2014,16.25244,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2015,17.67302,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2016,19.64983,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2017,16.66368,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2018,20.72751,
GRC,BANKLEVERAGE,TOT,PC_NVA,A,2019,15.31607,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,1995,18.09827,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,1996,23.68605,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,1997,28.57331,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,1998,26.93645,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,1999,27.9021,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2000,48.27284,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2001,50.87274,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2002,56.78418,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2003,35.2559,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2004,31.34656,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2005,19.9737,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2006,22.12062,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2007,32.98808,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2008,46.73334,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2009,40.9133,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2010,48.16638,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2011,47.87614,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2012,39.82644,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2013,40.87934,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2014,38.1865,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2015,51.50015,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2016,47.36444,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2017,49.07268,
JPN,BANKLEVERAGE,TOT,PC_NVA,A,2018,58.33185,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,1995,16.32685,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,1996,13.98707,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,1997,16.10489,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,1998,18.07648,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,1999,20.06064,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2000,21.6672,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2001,23.63195,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2002,21.9557,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2003,12.21975,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2004,12.21915,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2005,12.44791,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2006,13.02654,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2007,11.9593,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2008,14.57476,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2009,12.21213,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2010,11.53586,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2011,12.94264,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2012,11.54485,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2013,11.50623,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2014,11.17211,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2015,11.70906,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2016,13.19019,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2017,15.6906,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2018,16.17819,
CZE,BANKLEVERAGE,TOT,PC_NVA,A,2019,15.72749,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,1995,6.593442,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,1996,6.805453,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,1997,7.054638,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,1998,7.606133,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,1999,7.264975,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2000,7.090448,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2001,8.275941,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2002,9.573599,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2003,10.15112,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2004,10.21065,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2005,11.28836,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2006,11.3601,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2007,10.97018,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2008,12.15206,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2009,11.60545,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2010,11.19537,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2011,12.63017,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2012,13.54286,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2013,10.67516,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2014,8.999661,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2015,8.339973,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2016,8.022864,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2017,8.033821,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2018,8.445754,
SVN,BANKLEVERAGE,TOT,PC_NVA,A,2019,7.946592,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,1995,22.03876,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,1996,21.62375,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,1997,16.54944,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,1998,18.20304,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,1999,16.70196,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2000,17.4343,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2001,18.90212,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2002,25.32381,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2003,22.16135,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2004,22.60913,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2005,19.46202,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2006,17.43242,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2007,17.71807,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2008,30.68223,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2009,23.31674,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2010,20.94689,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2011,22.10952,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2012,20.09664,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2013,19.26584,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2014,19.18877,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2015,19.80892,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2016,20.66521,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2017,20.12905,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2018,21.6521,
DEU,BANKLEVERAGE,TOT,PC_NVA,A,2019,20.56976,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2003,13.99036,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2004,13.73743,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2005,13.14149,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2006,12.61531,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2007,16.95345,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2008,24.64784,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2009,18.56078,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2010,16.78168,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2011,19.07752,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2012,18.56404,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2013,16.88291,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2014,14.77318,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2015,13.45908,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2016,16.13164,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2017,16.4222,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2018,21.03008,
DNK,BANKLEVERAGE,TOT,PC_NVA,A,2019,23.19883,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,1995,13.6801,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,1996,12.29564,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,1997,11.72423,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,1998,13.73848,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,1999,12.70182,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2000,12.53557,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2001,15.59787,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2002,17.49958,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2003,17.53723,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2004,17.47007,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2005,16.96227,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2006,17.3548,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2007,15.13552,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2008,25.67667,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2009,21.74448,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2010,21.81707,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2011,23.38992,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2012,22.4887,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2013,21.33842,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2014,18.51998,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2015,18.87873,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2016,19.25172,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2017,17.7393,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2018,15.88038,
NLD,BANKLEVERAGE,TOT,PC_NVA,A,2019,14.57395,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,1995,30.94049,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,1996,30.65307,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,1997,22.22258,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,1998,21.61432,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,1999,19.27559,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2000,24.40346,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2001,26.63721,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2002,29.25502,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2003,33.41913,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2004,45.09697,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2005,52.34435,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2006,56.51914,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2007,68.66984,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2008,103.2497,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2009,74.40923,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2010,70.85171,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2011,65.84018,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2012,57.4839,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2013,51.63948,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2014,49.02097,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2015,43.1852,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2016,46.68752,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2017,47.02518,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2018,46.20894,
GBR,BANKLEVERAGE,TOT,PC_NVA,A,2019,47.52415,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,1995,6.079339,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,1996,5.526472,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,1997,4.680646,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,1998,4.526383,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,1999,4.786476,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2000,4.324582,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2001,3.960947,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2002,4.532305,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2003,4.880593,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2004,4.67991,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2005,4.405493,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2006,4.47259,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2007,4.621296,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2008,6.985277,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2009,5.31798,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2010,5.922488,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2011,6.762132,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2012,6.193059,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2013,5.465835,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2014,5.691566,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2015,5.833508,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2016,6.07341,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2017,6.205643,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2018,6.956332,
AUS,BANKLEVERAGE,TOT,PC_NVA,A,2019,6.843061,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2001,22.77579,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2002,37.18571,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2003,22.91534,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2004,17.71966,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2005,12.12265,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2006,12.65481,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2007,12.54648,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2008,29.48722,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2009,15.37648,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2010,15.49965,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2011,25.38272,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2012,20.63374,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2013,18.4097,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2014,21.25252,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2015,20.2976,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2016,17.34157,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2017,14.63264,
ISR,BANKLEVERAGE,TOT,PC_NVA,A,2018,14.73303,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,1995,12.07748,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,1996,11.99774,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,1997,10.96285,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,1998,9.350161,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,1999,9.703029,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2000,9.44631,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2001,10.43602,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2002,12.4159,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2003,12.4555,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2004,13.4677,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2005,12.41456,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2006,10.73194,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2007,11.16455,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2008,17.74294,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2009,15.92009,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2010,18.21696,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2011,22.49806,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2012,17.43594,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2013,17.18147,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2014,14.60067,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2015,14.75076,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2016,15.06349,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2017,12.89211,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2018,13.08133,
PRT,BANKLEVERAGE,TOT,PC_NVA,A,2019,12.29294,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,1995,9.672317,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,1996,7.668965,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,1997,8.169312,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,1998,9.275362,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,1999,10.80702,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2000,11.83455,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2001,10.90826,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2002,10.46252,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2003,12.1579,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2004,12.32035,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2005,13.33384,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2006,13.90097,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2007,12.72006,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2008,13.17413,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2009,13.15107,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2010,13.53286,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2011,11.24324,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2012,10.63365,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2013,10.53386,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2014,10.69256,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2015,11.23146,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2016,12.58955,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2017,12.57416,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2018,12.2949,
LVA,BANKLEVERAGE,TOT,PC_NVA,A,2019,12.06749,
COL,BANKLEVERAGE,TOT,PC_NVA,A,2015,9.005676,
COL,BANKLEVERAGE,TOT,PC_NVA,A,2016,8.675211,
COL,BANKLEVERAGE,TOT,PC_NVA,A,2017,8.776078,
COL,BANKLEVERAGE,TOT,PC_NVA,A,2018,9.701169,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,1995,6.921255,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,1996,5.568892,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,1997,6.956584,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,1998,6.935338,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,1999,6.889778,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2000,7.00528,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2001,8.207341,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2002,8.467585,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2003,11.02962,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2004,10.78639,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2005,9.086656,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2006,10.15503,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2007,10.76493,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2008,13.26606,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2009,9.88442,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2010,8.186879,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2011,8.489176,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2012,8.726563,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2013,8.54875,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2014,9.158569,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2015,9.77742,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2016,12.2764,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2017,12.5456,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2018,12.96891,
LTU,BANKLEVERAGE,TOT,PC_NVA,A,2019,11.85861,
CHE,BANKLEVERAGE,TOT,PC_NVA,A,2014,11.02505,
CHE,BANKLEVERAGE,TOT,PC_NVA,A,2015,11.70578,
CHE,BANKLEVERAGE,TOT,PC_NVA,A,2016,12.02935,
CHE,BANKLEVERAGE,TOT,PC_NVA,A,2017,9.523528,
CHE,BANKLEVERAGE,TOT,PC_NVA,A,2018,11.56905,
