LOCATION,TIME,"Listed domestic companies, total"
QAT,1975,0
QAT,1976,0
QAT,1977,0
QAT,1978,0
QAT,1979,0
QAT,1980,0
QAT,1981,0
QAT,1982,0
QAT,1983,0
QAT,1984,0
QAT,1985,0
QAT,1986,0
QAT,1987,0
QAT,1988,0
QAT,1989,0
QAT,1990,0
QAT,1991,0
QAT,1992,0
QAT,1993,0
QAT,1994,0
QAT,1995,0
QAT,1996,0
QAT,1997,0
QAT,1998,0
QAT,1999,0
QAT,2000,0
QAT,2001,0
QAT,2002,0
QAT,2003,0
QAT,2004,0
QAT,2005,0
QAT,2006,0
QAT,2007,0
QAT,2008,43
QAT,2009,44
QAT,2010,43
QAT,2011,42
QAT,2012,42
QAT,2013,42
QAT,2014,43
QAT,2015,43
QAT,2016,44
QAT,2017,45
QAT,2018,46
QAT,2019,47
QAT,2020,0
ROU,1960,0
ROU,1961,0
ROU,1962,0
ROU,1963,0
ROU,1964,0
ROU,1965,0
ROU,1966,0
ROU,1967,0
ROU,1968,0
ROU,1969,0
ROU,1970,0
ROU,1971,0
ROU,1972,0
ROU,1973,0
ROU,1974,0
ROU,1975,0
ROU,1976,0
ROU,1977,0
ROU,1978,0
ROU,1979,0
ROU,1980,0
ROU,1981,0
ROU,1982,0
ROU,1983,0
ROU,1984,0
ROU,1985,0
ROU,1986,0
ROU,1987,0
ROU,1988,0
ROU,1989,0
ROU,1990,0
ROU,1991,0
ROU,1992,0
ROU,1993,0
ROU,1994,0
ROU,1995,0
ROU,1996,0
ROU,1997,76
ROU,1998,126
ROU,1999,122
ROU,2000,109
ROU,2001,60
ROU,2002,60
ROU,2003,57
ROU,2004,55
ROU,2005,59
ROU,2006,53
ROU,2007,54
ROU,2008,62
ROU,2009,68
ROU,2010,73
ROU,2011,77
ROU,2012,77
ROU,2013,81
ROU,2014,81
ROU,2015,82
ROU,2016,84
ROU,2017,86
ROU,2018,85
ROU,2019,81
ROU,2020,0
RUS,1960,0
RUS,1961,0
RUS,1962,0
RUS,1963,0
RUS,1964,0
RUS,1965,0
RUS,1966,0
RUS,1967,0
RUS,1968,0
RUS,1969,0
RUS,1970,0
RUS,1971,0
RUS,1972,0
RUS,1973,0
RUS,1974,0
RUS,1975,0
RUS,1976,0
RUS,1977,0
RUS,1978,0
RUS,1979,0
RUS,1980,0
RUS,1981,0
RUS,1982,0
RUS,1983,0
RUS,1984,0
RUS,1985,0
RUS,1986,0
RUS,1987,0
RUS,1988,0
RUS,1989,0
RUS,1990,0
RUS,1991,0
RUS,1992,0
RUS,1993,52
RUS,1994,79
RUS,1995,340
RUS,1996,240
RUS,1997,43
RUS,1998,41
RUS,1999,0
RUS,2000,21
RUS,2001,21
RUS,2002,57
RUS,2003,266
RUS,2004,412
RUS,2005,414
RUS,2006,539
RUS,2007,592
RUS,2008,561
RUS,2009,550
RUS,2010,556
RUS,2011,817
RUS,2012,292
RUS,2013,261
RUS,2014,254
RUS,2015,251
RUS,2016,242
RUS,2017,230
RUS,2018,221
RUS,2019,213
RUS,2020,0
RWA,1960,0
RWA,1961,0
RWA,1962,0
RWA,1963,0
RWA,1964,0
RWA,1965,0
RWA,1966,0
RWA,1967,0
RWA,1968,0
RWA,1969,0
RWA,1970,0
RWA,1971,0
RWA,1972,0
RWA,1973,0
RWA,1974,0
RWA,1975,0
RWA,1976,0
RWA,1977,0
RWA,1978,0
RWA,1979,0
RWA,1980,0
RWA,1981,0
RWA,1982,0
RWA,1983,0
RWA,1984,0
RWA,1985,0
RWA,1986,0
RWA,1987,0
RWA,1988,0
RWA,1989,0
RWA,1990,0
RWA,1991,0
RWA,1992,0
RWA,1993,0
RWA,1994,0
RWA,1995,0
RWA,1996,0
RWA,1997,0
RWA,1998,0
RWA,1999,0
RWA,2000,0
RWA,2001,0
RWA,2002,0
RWA,2003,0
RWA,2004,0
RWA,2005,0
RWA,2006,0
RWA,2007,0
RWA,2008,0
RWA,2009,0
RWA,2010,0
RWA,2011,0
RWA,2012,0
RWA,2013,0
RWA,2014,0
RWA,2015,0
RWA,2016,0
RWA,2017,0
RWA,2018,0
RWA,2019,4
RWA,2020,0
WSM,1960,0
WSM,1961,0
WSM,1962,0
WSM,1963,0
WSM,1964,0
WSM,1965,0
WSM,1966,0
WSM,1967,0
WSM,1968,0
WSM,1969,0
WSM,1970,0
WSM,1971,0
WSM,1972,0
WSM,1973,0
WSM,1974,0
WSM,1975,0
WSM,1976,0
WSM,1977,0
WSM,1978,0
WSM,1979,0
WSM,1980,0
WSM,1981,0
WSM,1982,0
WSM,1983,0
WSM,1984,0
WSM,1985,0
WSM,1986,0
WSM,1987,0
WSM,1988,0
WSM,1989,0
WSM,1990,0
WSM,1991,0
WSM,1992,0
WSM,1993,0
WSM,1994,0
WSM,1995,0
WSM,1996,0
WSM,1997,0
WSM,1998,0
WSM,1999,0
WSM,2000,0
WSM,2001,0
WSM,2002,0
WSM,2003,0
WSM,2004,0
WSM,2005,0
WSM,2006,0
WSM,2007,0
WSM,2008,0
WSM,2009,0
WSM,2010,0
WSM,2011,0
WSM,2012,0
WSM,2013,0
WSM,2014,0
WSM,2015,0
WSM,2016,0
WSM,2017,0
WSM,2018,0
WSM,2019,0
WSM,2020,0
SMR,1960,0
SMR,1961,0
SMR,1962,0
SMR,1963,0
SMR,1964,0
SMR,1965,0
SMR,1966,0
SMR,1967,0
SMR,1968,0
SMR,1969,0
SMR,1970,0
SMR,1971,0
SMR,1972,0
SMR,1973,0
SMR,1974,0
SMR,1975,0
SMR,1976,0
SMR,1977,0
SMR,1978,0
SMR,1979,0
SMR,1980,0
SMR,1981,0
SMR,1982,0
SMR,1983,0
SMR,1984,0
SMR,1985,0
SMR,1986,0
SMR,1987,0
SMR,1988,0
SMR,1989,0
SMR,1990,0
SMR,1991,0
SMR,1992,0
SMR,1993,0
SMR,1994,0
SMR,1995,0
SMR,1996,0
SMR,1997,0
SMR,1998,0
SMR,1999,0
SMR,2000,0
SMR,2001,0
SMR,2002,0
SMR,2003,0
SMR,2004,0
SMR,2005,0
SMR,2006,0
SMR,2007,0
SMR,2008,0
SMR,2009,0
SMR,2010,0
SMR,2011,0
SMR,2012,0
SMR,2013,0
SMR,2014,0
SMR,2015,0
SMR,2016,0
SMR,2017,0
SMR,2018,0
SMR,2019,0
SMR,2020,0
STP,1960,0
STP,1961,0
STP,1962,0
STP,1963,0
STP,1964,0
STP,1965,0
STP,1966,0
STP,1967,0
STP,1968,0
STP,1969,0
STP,1970,0
STP,1971,0
STP,1972,0
STP,1973,0
STP,1974,0
STP,1975,0
STP,1976,0
STP,1977,0
STP,1978,0
STP,1979,0
STP,1980,0
STP,1981,0
STP,1982,0
STP,1983,0
STP,1984,0
STP,1985,0
STP,1986,0
STP,1987,0
STP,1988,0
STP,1989,0
STP,1990,0
STP,1991,0
STP,1992,0
STP,1993,0
STP,1994,0
STP,1995,0
STP,1996,0
STP,1997,0
STP,1998,0
STP,1999,0
STP,2000,0
STP,2001,0
STP,2002,0
STP,2003,0
STP,2004,0
STP,2005,0
STP,2006,0
STP,2007,0
STP,2008,0
STP,2009,0
STP,2010,0
STP,2011,0
STP,2012,0
STP,2013,0
STP,2014,0
STP,2015,0
STP,2016,0
STP,2017,0
STP,2018,0
STP,2019,0
STP,2020,0
SAU,1960,0
SAU,1961,0
SAU,1962,0
SAU,1963,0
SAU,1964,0
SAU,1965,0
SAU,1966,0
SAU,1967,0
SAU,1968,0
SAU,1969,0
SAU,1970,0
SAU,1971,0
SAU,1972,0
SAU,1973,0
SAU,1974,0
SAU,1975,0
SAU,1976,0
SAU,1977,0
SAU,1978,0
SAU,1979,0
SAU,1980,0
SAU,1981,0
SAU,1982,0
SAU,1983,0
SAU,1984,0
SAU,1985,0
SAU,1986,0
SAU,1987,0
SAU,1988,0
SAU,1989,0
SAU,1990,0
SAU,1991,0
SAU,1992,0
SAU,1993,0
SAU,1994,0
SAU,1995,0
SAU,1996,0
SAU,1997,0
SAU,1998,0
SAU,1999,0
SAU,2000,0
SAU,2001,0
SAU,2002,68
SAU,2003,70
SAU,2004,73
SAU,2005,77
SAU,2006,86
SAU,2007,111
SAU,2008,127
SAU,2009,135
SAU,2010,146
SAU,2011,150
SAU,2012,158
SAU,2013,163
SAU,2014,169
SAU,2015,171
SAU,2016,176
SAU,2017,188
SAU,2018,200
SAU,2019,204
SAU,2020,0
SEN,1960,0
SEN,1961,0
SEN,1962,0
SEN,1963,0
SEN,1964,0
SEN,1965,0
SEN,1966,0
SEN,1967,0
SEN,1968,0
SEN,1969,0
SEN,1970,0
SEN,1971,0
SEN,1972,0
SEN,1973,0
SEN,1974,0
SEN,1975,0
SEN,1976,0
SEN,1977,0
SEN,1978,0
SEN,1979,0
SEN,1980,0
SEN,1981,0
SEN,1982,0
SEN,1983,0
SEN,1984,0
SEN,1985,0
SEN,1986,0
SEN,1987,0
SEN,1988,0
SEN,1989,0
SEN,1990,0
SEN,1991,0
SEN,1992,0
SEN,1993,0
SEN,1994,0
SEN,1995,0
SEN,1996,0
SEN,1997,0
SEN,1998,0
SEN,1999,0
SEN,2000,0
SEN,2001,0
SEN,2002,0
SEN,2003,0
SEN,2004,0
SEN,2005,0
SEN,2006,0
SEN,2007,0
SEN,2008,0
SEN,2009,0
SEN,2010,0
SEN,2011,0
SEN,2012,0
SEN,2013,0
SEN,2014,0
SEN,2015,0
SEN,2016,0
SEN,2017,0
SEN,2018,0
SEN,2019,0
SEN,2020,0
SRB,1960,0
SRB,1961,0
SRB,1962,0
SRB,1963,0
SRB,1964,0
SRB,1965,0
SRB,1966,0
SRB,1967,0
SRB,1968,0
SRB,1969,0
SRB,1970,0
SRB,1971,0
SRB,1972,0
SRB,1973,0
SRB,1974,0
SRB,1975,0
SRB,1976,0
SRB,1977,0
SRB,1978,0
SRB,1979,0
SRB,1980,0
SRB,1981,0
SRB,1982,0
SRB,1983,0
SRB,1984,0
SRB,1985,0
SRB,1986,0
SRB,1987,0
SRB,1988,0
SRB,1989,0
SRB,1990,0
SRB,1991,0
SRB,1992,0
SRB,1993,0
SRB,1994,0
SRB,1995,0
SRB,1996,0
SRB,1997,0
SRB,1998,0
SRB,1999,0
SRB,2000,0
SRB,2001,0
SRB,2002,0
SRB,2003,0
SRB,2004,0
SRB,2005,0
SRB,2006,0
SRB,2007,0
SRB,2008,0
SRB,2009,0
SRB,2010,0
SRB,2011,0
SRB,2012,0
SRB,2013,0
SRB,2014,0
SRB,2015,0
SRB,2016,0
SRB,2017,0
SRB,2018,0
SRB,2019,0
SRB,2020,0
SYC,1960,0
SYC,1961,0
SYC,1962,0
SYC,1963,0
SYC,1964,0
SYC,1965,0
SYC,1966,0
SYC,1967,0
SYC,1968,0
SYC,1969,0
SYC,1970,0
SYC,1971,0
SYC,1972,0
SYC,1973,0
SYC,1974,0
SYC,1975,0
SYC,1976,0
SYC,1977,0
SYC,1978,0
SYC,1979,0
SYC,1980,0
SYC,1981,0
SYC,1982,0
SYC,1983,0
SYC,1984,0
SYC,1985,0
SYC,1986,0
SYC,1987,0
SYC,1988,0
SYC,1989,0
SYC,1990,0
SYC,1991,0
SYC,1992,0
SYC,1993,0
SYC,1994,0
SYC,1995,0
SYC,1996,0
SYC,1997,0
SYC,1998,0
SYC,1999,0
SYC,2000,0
SYC,2001,0
SYC,2002,0
SYC,2003,0
SYC,2004,0
SYC,2005,0
SYC,2006,0
SYC,2007,0
SYC,2008,0
SYC,2009,0
SYC,2010,0
SYC,2011,0
SYC,2012,0
SYC,2013,1
SYC,2014,2
SYC,2015,3
SYC,2016,8
SYC,2017,22
SYC,2018,26
SYC,2019,33
SYC,2020,0
SLE,1960,0
SLE,1961,0
SLE,1962,0
SLE,1963,0
SLE,1964,0
SLE,1965,0
SLE,1966,0
SLE,1967,0
SLE,1968,0
SLE,1969,0
SLE,1970,0
SLE,1971,0
SLE,1972,0
SLE,1973,0
SLE,1974,0
SLE,1975,0
SLE,1976,0
SLE,1977,0
SLE,1978,0
SLE,1979,0
SLE,1980,0
SLE,1981,0
SLE,1982,0
SLE,1983,0
SLE,1984,0
SLE,1985,0
SLE,1986,0
SLE,1987,0
SLE,1988,0
SLE,1989,0
SLE,1990,0
SLE,1991,0
SLE,1992,0
SLE,1993,0
SLE,1994,0
SLE,1995,0
SLE,1996,0
SLE,1997,0
SLE,1998,0
SLE,1999,0
SLE,2000,0
SLE,2001,0
SLE,2002,0
SLE,2003,0
SLE,2004,0
SLE,2005,0
SLE,2006,0
SLE,2007,0
SLE,2008,0
SLE,2009,0
SLE,2010,0
SLE,2011,0
SLE,2012,0
SLE,2013,0
SLE,2014,0
SLE,2015,0
SLE,2016,0
SLE,2017,0
SLE,2018,0
SLE,2019,0
SLE,2020,0
SGP,1960,0
SGP,1961,0
SGP,1962,0
SGP,1963,0
SGP,1964,0
SGP,1965,0
SGP,1966,0
SGP,1967,0
SGP,1968,0
SGP,1969,0
SGP,1970,0
SGP,1971,0
SGP,1972,0
SGP,1973,0
SGP,1974,0
SGP,1975,0
SGP,1976,0
SGP,1977,0
SGP,1978,0
SGP,1979,95
SGP,1980,97
SGP,1981,103
SGP,1982,112
SGP,1983,118
SGP,1984,121
SGP,1985,122
SGP,1986,122
SGP,1987,127
SGP,1988,132
SGP,1989,136
SGP,1990,150
SGP,1991,166
SGP,1992,181
SGP,1993,201
SGP,1994,313
SGP,1995,250
SGP,1996,266
SGP,1997,294
SGP,1998,257
SGP,1999,274
SGP,2000,328
SGP,2001,318
SGP,2002,321
SGP,2003,475
SGP,2004,536
SGP,2005,564
SGP,2006,461
SGP,2007,472
SGP,2008,455
SGP,2009,459
SGP,2010,461
SGP,2011,462
SGP,2012,472
SGP,2013,479
SGP,2014,484
SGP,2015,483
SGP,2016,479
SGP,2017,483
SGP,2018,482
SGP,2019,470
SGP,2020,0
SXM,1960,0
SXM,1961,0
SXM,1962,0
SXM,1963,0
SXM,1964,0
SXM,1965,0
SXM,1966,0
SXM,1967,0
SXM,1968,0
SXM,1969,0
SXM,1970,0
SXM,1971,0
SXM,1972,0
SXM,1973,0
SXM,1974,0
SXM,1975,0
SXM,1976,0
SXM,1977,0
SXM,1978,0
SXM,1979,0
SXM,1980,0
SXM,1981,0
SXM,1982,0
SXM,1983,0
SXM,1984,0
SXM,1985,0
SXM,1986,0
SXM,1987,0
SXM,1988,0
SXM,1989,0
SXM,1990,0
SXM,1991,0
SXM,1992,0
SXM,1993,0
SXM,1994,0
SXM,1995,0
SXM,1996,0
SXM,1997,0
SXM,1998,0
SXM,1999,0
SXM,2000,0
SXM,2001,0
SXM,2002,0
SXM,2003,0
SXM,2004,0
SXM,2005,0
SXM,2006,0
SXM,2007,0
SXM,2008,0
SXM,2009,0
SXM,2010,0
SXM,2011,0
SXM,2012,0
SXM,2013,0
SXM,2014,0
SXM,2015,0
SXM,2016,0
SXM,2017,0
SXM,2018,0
SXM,2019,0
SXM,2020,0
SVK,1960,0
SVK,1961,0
SVK,1962,0
SVK,1963,0
SVK,1964,0
SVK,1965,0
SVK,1966,0
SVK,1967,0
SVK,1968,0
SVK,1969,0
SVK,1970,0
SVK,1971,0
SVK,1972,0
SVK,1973,0
SVK,1974,0
SVK,1975,0
SVK,1976,0
SVK,1977,0
SVK,1978,0
SVK,1979,0
SVK,1980,0
SVK,1981,0
SVK,1982,0
SVK,1983,0
SVK,1984,0
SVK,1985,0
SVK,1986,0
SVK,1987,0
SVK,1988,0
SVK,1989,0
SVK,1990,0
SVK,1991,0
SVK,1992,0
SVK,1993,9
SVK,1994,13
SVK,1995,15
SVK,1996,14
SVK,1997,10
SVK,1998,10
SVK,1999,8
SVK,2000,7
SVK,2001,9
SVK,2002,11
SVK,2003,9
SVK,2004,8
SVK,2005,7
SVK,2006,187
SVK,2007,160
SVK,2008,125
SVK,2009,107
SVK,2010,90
SVK,2011,147
SVK,2012,69
SVK,2013,67
SVK,2014,0
SVK,2015,0
SVK,2016,0
SVK,2017,0
SVK,2018,0
SVK,2019,0
SVK,2020,0
SVN,1960,0
SVN,1961,0
SVN,1962,0
SVN,1963,0
SVN,1964,0
SVN,1965,0
SVN,1966,0
SVN,1967,0
SVN,1968,0
SVN,1969,0
SVN,1970,0
SVN,1971,0
SVN,1972,0
SVN,1973,0
SVN,1974,0
SVN,1975,0
SVN,1976,0
SVN,1977,0
SVN,1978,0
SVN,1979,0
SVN,1980,0
SVN,1981,0
SVN,1982,0
SVN,1983,0
SVN,1984,0
SVN,1985,0
SVN,1986,0
SVN,1987,0
SVN,1988,0
SVN,1989,0
SVN,1990,0
SVN,1991,0
SVN,1992,0
SVN,1993,16
SVN,1994,17
SVN,1995,22
SVN,1996,45
SVN,1997,78
SVN,1998,90
SVN,1999,130
SVN,2000,149
SVN,2001,151
SVN,2002,135
SVN,2003,134
SVN,2004,140
SVN,2005,116
SVN,2006,100
SVN,2007,87
SVN,2008,84
SVN,2009,76
SVN,2010,72
SVN,2011,66
SVN,2012,61
SVN,2013,55
SVN,2014,51
SVN,2015,46
SVN,2016,38
SVN,2017,35
SVN,2018,31
SVN,2019,29
SVN,2020,0
SLB,1960,0
SLB,1961,0
SLB,1962,0
SLB,1963,0
SLB,1964,0
SLB,1965,0
SLB,1966,0
SLB,1967,0
SLB,1968,0
SLB,1969,0
SLB,1970,0
SLB,1971,0
SLB,1972,0
SLB,1973,0
SLB,1974,0
SLB,1975,0
SLB,1976,0
SLB,1977,0
SLB,1978,0
SLB,1979,0
SLB,1980,0
SLB,1981,0
SLB,1982,0
SLB,1983,0
SLB,1984,0
SLB,1985,0
SLB,1986,0
SLB,1987,0
SLB,1988,0
SLB,1989,0
SLB,1990,0
SLB,1991,0
SLB,1992,0
SLB,1993,0
SLB,1994,0
SLB,1995,0
SLB,1996,0
SLB,1997,0
SLB,1998,0
SLB,1999,0
SLB,2000,0
SLB,2001,0
SLB,2002,0
SLB,2003,0
SLB,2004,0
SLB,2005,0
SLB,2006,0
SLB,2007,0
SLB,2008,0
SLB,2009,0
SLB,2010,0
SLB,2011,0
SLB,2012,0
SLB,2013,0
SLB,2014,0
SLB,2015,0
SLB,2016,0
SLB,2017,0
SLB,2018,0
SLB,2019,0
SLB,2020,0
SOM,1960,0
SOM,1961,0
SOM,1962,0
SOM,1963,0
SOM,1964,0
SOM,1965,0
SOM,1966,0
SOM,1967,0
SOM,1968,0
SOM,1969,0
SOM,1970,0
SOM,1971,0
SOM,1972,0
SOM,1973,0
SOM,1974,0
SOM,1975,0
SOM,1976,0
SOM,1977,0
SOM,1978,0
SOM,1979,0
SOM,1980,0
SOM,1981,0
SOM,1982,0
SOM,1983,0
SOM,1984,0
SOM,1985,0
SOM,1986,0
SOM,1987,0
SOM,1988,0
SOM,1989,0
SOM,1990,0
SOM,1991,0
SOM,1992,0
SOM,1993,0
SOM,1994,0
SOM,1995,0
SOM,1996,0
SOM,1997,0
SOM,1998,0
SOM,1999,0
SOM,2000,0
SOM,2001,0
SOM,2002,0
SOM,2003,0
SOM,2004,0
SOM,2005,0
SOM,2006,0
SOM,2007,0
SOM,2008,0
SOM,2009,0
SOM,2010,0
SOM,2011,0
SOM,2012,0
SOM,2013,0
SOM,2014,0
SOM,2015,0
SOM,2016,0
SOM,2017,0
SOM,2018,0
SOM,2019,0
SOM,2020,0
ZAF,1960,0
ZAF,1961,0
ZAF,1962,0
ZAF,1963,0
ZAF,1964,0
ZAF,1965,0
ZAF,1966,0
ZAF,1967,0
ZAF,1968,0
ZAF,1969,0
ZAF,1970,0
ZAF,1971,0
ZAF,1972,0
ZAF,1973,0
ZAF,1974,0
ZAF,1975,577
ZAF,1976,545
ZAF,1977,547
ZAF,1978,507
ZAF,1979,491
ZAF,1980,481
ZAF,1981,475
ZAF,1982,470
ZAF,1983,464
ZAF,1984,470
ZAF,1985,462
ZAF,1986,536
ZAF,1987,734
ZAF,1988,754
ZAF,1989,736
ZAF,1990,740
ZAF,1991,698
ZAF,1992,642
ZAF,1993,615
ZAF,1994,600
ZAF,1995,612
ZAF,1996,599
ZAF,1997,615
ZAF,1998,650
ZAF,1999,652
ZAF,2000,604
ZAF,2001,510
ZAF,2002,429
ZAF,2003,390
ZAF,2004,369
ZAF,2005,348
ZAF,2006,359
ZAF,2007,374
ZAF,2008,367
ZAF,2009,353
ZAF,2010,352
ZAF,2011,347
ZAF,2012,338
ZAF,2013,322
ZAF,2014,322
ZAF,2015,316
ZAF,2016,303
ZAF,2017,294
ZAF,2018,289
ZAF,2019,274
ZAF,2020,0
SSD,1960,0
SSD,1961,0
SSD,1962,0
SSD,1963,0
SSD,1964,0
SSD,1965,0
SSD,1966,0
SSD,1967,0
SSD,1968,0
SSD,1969,0
SSD,1970,0
SSD,1971,0
SSD,1972,0
SSD,1973,0
SSD,1974,0
SSD,1975,0
SSD,1976,0
SSD,1977,0
SSD,1978,0
SSD,1979,0
SSD,1980,0
SSD,1981,0
SSD,1982,0
SSD,1983,0
SSD,1984,0
SSD,1985,0
SSD,1986,0
SSD,1987,0
SSD,1988,0
SSD,1989,0
SSD,1990,0
SSD,1991,0
SSD,1992,0
SSD,1993,0
SSD,1994,0
SSD,1995,0
SSD,1996,0
SSD,1997,0
SSD,1998,0
SSD,1999,0
SSD,2000,0
SSD,2001,0
SSD,2002,0
SSD,2003,0
SSD,2004,0
SSD,2005,0
SSD,2006,0
SSD,2007,0
SSD,2008,0
SSD,2009,0
SSD,2010,0
SSD,2011,0
SSD,2012,0
SSD,2013,0
SSD,2014,0
SSD,2015,0
SSD,2016,0
SSD,2017,0
SSD,2018,0
SSD,2019,0
SSD,2020,0
ESP,1960,0
ESP,1961,0
ESP,1962,0
ESP,1963,0
ESP,1964,0
ESP,1965,0
ESP,1966,0
ESP,1967,0
ESP,1968,0
ESP,1969,0
ESP,1970,0
ESP,1971,0
ESP,1972,0
ESP,1973,0
ESP,1974,0
ESP,1975,941
ESP,1976,1019
ESP,1977,519
ESP,1978,1034
ESP,1979,978
ESP,1980,943
ESP,1981,944
ESP,1982,874
ESP,1983,772
ESP,1984,750
ESP,1985,687
ESP,1986,636
ESP,1987,642
ESP,1988,691
ESP,1989,866
ESP,1990,906
ESP,1991,1221
ESP,1992,1131
ESP,1993,1075
ESP,1994,729
ESP,1995,1138
ESP,1996,1130
ESP,1997,1188
ESP,1998,1423
ESP,1999,1488
ESP,2000,1720
ESP,2001,2959
ESP,2002,2986
ESP,2003,3191
ESP,2004,0
ESP,2005,0
ESP,2006,3339
ESP,2007,3498
ESP,2008,3538
ESP,2009,3435
ESP,2010,3310
ESP,2011,3241
ESP,2012,3167
ESP,2013,3213
ESP,2014,3419
ESP,2015,3623
ESP,2016,3480
ESP,2017,3110
ESP,2018,2979
ESP,2019,0
ESP,2020,0
LKA,1960,0
LKA,1961,0
LKA,1962,0
LKA,1963,0
LKA,1964,0
LKA,1965,0
LKA,1966,0
LKA,1967,0
LKA,1968,0
LKA,1969,0
LKA,1970,0
LKA,1971,0
LKA,1972,0
LKA,1973,0
LKA,1974,0
LKA,1975,0
LKA,1976,0
LKA,1977,0
LKA,1978,0
LKA,1979,0
LKA,1980,0
LKA,1981,0
LKA,1982,0
LKA,1983,0
LKA,1984,0
LKA,1985,0
LKA,1986,0
LKA,1987,0
LKA,1988,0
LKA,1989,0
LKA,1990,0
LKA,1991,0
LKA,1992,0
LKA,1993,197
LKA,1994,211
LKA,1995,226
LKA,1996,235
LKA,1997,239
LKA,1998,240
LKA,1999,237
LKA,2000,239
LKA,2001,238
LKA,2002,238
LKA,2003,244
LKA,2004,242
LKA,2005,239
LKA,2006,237
LKA,2007,235
LKA,2008,235
LKA,2009,231
LKA,2010,241
LKA,2011,272
LKA,2012,287
LKA,2013,289
LKA,2014,294
LKA,2015,294
LKA,2016,295
LKA,2017,296
LKA,2018,297
LKA,2019,289
LKA,2020,0
KNA,1960,0
KNA,1961,0
KNA,1962,0
KNA,1963,0
KNA,1964,0
KNA,1965,0
KNA,1966,0
KNA,1967,0
KNA,1968,0
KNA,1969,0
KNA,1970,0
KNA,1971,0
KNA,1972,0
KNA,1973,0
KNA,1974,0
KNA,1975,0
KNA,1976,0
KNA,1977,0
KNA,1978,0
KNA,1979,0
KNA,1980,0
KNA,1981,0
KNA,1982,0
KNA,1983,0
KNA,1984,0
KNA,1985,0
KNA,1986,0
KNA,1987,0
KNA,1988,0
KNA,1989,0
KNA,1990,0
KNA,1991,0
KNA,1992,0
KNA,1993,0
KNA,1994,0
KNA,1995,0
KNA,1996,0
KNA,1997,0
KNA,1998,0
KNA,1999,0
KNA,2000,0
KNA,2001,0
KNA,2002,0
KNA,2003,0
KNA,2004,0
KNA,2005,0
KNA,2006,0
KNA,2007,0
KNA,2008,0
KNA,2009,0
KNA,2010,0
KNA,2011,0
KNA,2012,0
KNA,2013,0
KNA,2014,0
KNA,2015,0
KNA,2016,0
KNA,2017,0
KNA,2018,0
KNA,2019,0
KNA,2020,0
LCA,1960,0
LCA,1961,0
LCA,1962,0
LCA,1963,0
LCA,1964,0
LCA,1965,0
LCA,1966,0
LCA,1967,0
LCA,1968,0
LCA,1969,0
LCA,1970,0
LCA,1971,0
LCA,1972,0
LCA,1973,0
LCA,1974,0
LCA,1975,0
LCA,1976,0
LCA,1977,0
LCA,1978,0
LCA,1979,0
LCA,1980,0
LCA,1981,0
LCA,1982,0
LCA,1983,0
LCA,1984,0
LCA,1985,0
LCA,1986,0
LCA,1987,0
LCA,1988,0
LCA,1989,0
LCA,1990,0
LCA,1991,0
LCA,1992,0
LCA,1993,0
LCA,1994,0
LCA,1995,0
LCA,1996,0
LCA,1997,0
LCA,1998,0
LCA,1999,0
LCA,2000,0
LCA,2001,0
LCA,2002,0
LCA,2003,0
LCA,2004,0
LCA,2005,0
LCA,2006,0
LCA,2007,0
LCA,2008,0
LCA,2009,0
LCA,2010,0
LCA,2011,0
LCA,2012,0
LCA,2013,0
LCA,2014,0
LCA,2015,0
LCA,2016,0
LCA,2017,0
LCA,2018,0
LCA,2019,0
LCA,2020,0
MAF,1960,0
MAF,1961,0
MAF,1962,0
MAF,1963,0
MAF,1964,0
MAF,1965,0
MAF,1966,0
MAF,1967,0
MAF,1968,0
MAF,1969,0
MAF,1970,0
MAF,1971,0
MAF,1972,0
MAF,1973,0
MAF,1974,0
MAF,1975,0
MAF,1976,0
MAF,1977,0
MAF,1978,0
MAF,1979,0
MAF,1980,0
MAF,1981,0
MAF,1982,0
MAF,1983,0
MAF,1984,0
MAF,1985,0
MAF,1986,0
MAF,1987,0
MAF,1988,0
MAF,1989,0
MAF,1990,0
MAF,1991,0
MAF,1992,0
MAF,1993,0
MAF,1994,0
MAF,1995,0
MAF,1996,0
MAF,1997,0
MAF,1998,0
MAF,1999,0
MAF,2000,0
MAF,2001,0
MAF,2002,0
MAF,2003,0
MAF,2004,0
MAF,2005,0
MAF,2006,0
MAF,2007,0
MAF,2008,0
MAF,2009,0
MAF,2010,0
MAF,2011,0
MAF,2012,0
MAF,2013,0
MAF,2014,0
MAF,2015,0
MAF,2016,0
MAF,2017,0
MAF,2018,0
MAF,2019,0
MAF,2020,0
VCT,1960,0
VCT,1961,0
VCT,1962,0
VCT,1963,0
VCT,1964,0
VCT,1965,0
VCT,1966,0
VCT,1967,0
VCT,1968,0
VCT,1969,0
VCT,1970,0
VCT,1971,0
VCT,1972,0
VCT,1973,0
VCT,1974,0
VCT,1975,0
VCT,1976,0
VCT,1977,0
VCT,1978,0
VCT,1979,0
VCT,1980,0
VCT,1981,0
VCT,1982,0
VCT,1983,0
VCT,1984,0
VCT,1985,0
VCT,1986,0
VCT,1987,0
VCT,1988,0
VCT,1989,0
VCT,1990,0
VCT,1991,0
VCT,1992,0
VCT,1993,0
VCT,1994,0
VCT,1995,0
VCT,1996,0
VCT,1997,0
VCT,1998,0
VCT,1999,0
